airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,homeaway_property_id,longitude,m_homeaway_property_id,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
1004282185,0,56,1,1 bedroom accommodation in Fort Worth,0,2,https://odis.homeaway.com/odis/listing/ef3a3247-6fc6-4563-a22c-6f73b60d2e5f.c10.jpg,0,1968935vb,-97.30222,,32.84004,85.8511,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1004282185,0,Fort-Worth
17272193,9.4,228,2.5,2300sf 4BR family house -BNSF N Ft Worth 4K UHD TV,4,8,https://a0.muscache.com/im/pictures/aac1d937-56d4-4ac5-8cc8-e3e33005f2a0.jpg?aki_policy=x_large,91,,-97.3302,,32.85053,157.154,House,Entire home/apt,https://www.airbnb.com/rooms/17272193,1,Fort-Worth
1003652238,8,29,1,Fairfield Inn & Suites Fort Worth University Drive,0,4,https://odis.homeaway.com/odis/listing/61eaaecd-8671-4615-b11d-2c29359a7bb5.c10.jpg,10,9001949,-97.36106,,32.72881,121,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1003652238,1,Fort-Worth
41804903,0,44,1,"Enhance your living experience in this 1BD apartment, fast wifi",1,4,https://a0.muscache.com/im/pictures/fdfac5c7-90c6-40bf-914e-79e06d64904f.jpg?aki_policy=x_large,0,,-97.32996,9363841,32.76791,93.221,Apartment,Entire home/apt,https://www.airbnb.com/rooms/41804903,1,Fort-Worth
36322394,0,303,1,Avoid front desks in 1BD magnolia lux apartment with self-checkin,1,2,https://a0.muscache.com/im/pictures/0dece037-0b61-4168-a9e4-818454e95080.jpg?aki_policy=x_large,0,,-97.3416,7935335,32.73282,104.473,Apartment,Entire home/apt,https://www.airbnb.com/rooms/36322394,1,Fort-Worth
40260599,10,35,1,NEW Oakhurst Bungalow near Downtown & Stockyards,2,4,https://a0.muscache.com/im/pictures/pro_photo_tool/Hosting-40260599-unapproved/original/15d64eb1-ac69-45c2-8236-d75f8b78f9b0.JPEG?aki_policy=x_large,2,,-97.31635,,32.79034,101.636,Bungalow,Entire home/apt,https://www.airbnb.com/rooms/40260599,1,Fort-Worth
5576507,10,92,1,Comfortable in Ft Worth near dwtn,1,2,https://a0.muscache.com/im/pictures/69472385/1eabd817_original.jpg?aki_policy=x_large,2,,-97.25229,,32.76368,102.5,House,Private room,https://www.airbnb.com/rooms/5576507,1,Fort-Worth
32223312,10,29,1,Home away from home. Your Private Abode.,1,2,https://a0.muscache.com/im/pictures/d7033291-e894-4552-be76-017dd768d994.jpg?aki_policy=x_large,1,,-97.30138,,32.85388,50,Apartment,Private room,https://www.airbnb.com/rooms/32223312,1,Fort-Worth
1004279765,0,57,1,1 bedroom accommodation in Fort Worth,0,2,https://odis.homeaway.com/odis/listing/2db075b4-14b1-4ece-9114-e1356d9790e9.c10.jpg,0,1965477vb,-97.36032,,32.72781,94.5385,Studio,Entire home/apt,https://www.airbnb.com/rooms/1004279765,1,Fort-Worth
29944521,10,173,2.5,Historic home right by TCU!,5,10,https://a0.muscache.com/im/pictures/3eeabb96-3383-4996-8964-05ba81f4c9d8.jpg?aki_policy=x_large,5,,-97.36165,,32.71544,481.538,House,Entire home/apt,https://www.airbnb.com/rooms/29944521,1,Fort-Worth
1003785570,0,218,1,"Lux condo in downtown, self check-in, sparkling clean",1,4,https://odis.homeaway.com/odis/listing/06b2e502-a0f6-4f5a-828d-038a8c734794.c10.jpg,0,9151835,-97.329693,,32.738188,152.784,Apartment,Entire home/apt,https://www.airbnb.com/rooms/1003785570,0,Fort-Worth
37081184,9.8,184,1.5,3 Bedroom - 1 Mile from TCU Football Stadium!,3,7,https://a0.muscache.com/im/pictures/eb8ab445-022a-4c8b-9ba4-5996885d7e8e.jpg?aki_policy=x_large,18,,-97.35988,,32.70058,237.825,House,Entire home/apt,https://www.airbnb.com/rooms/37081184,1,Fort-Worth
41351068,10,131,1,Get Away! - Extremely Clean & up to 26% Off ❤️,1,5,https://a0.muscache.com/im/pictures/6558a0ce-9ab3-444c-ac58-e049fb09750b.jpg?aki_policy=x_large,24,,-97.32226,,32.78138,98.4186,Condominium,Entire home/apt,https://www.airbnb.com/rooms/41351068,1,Fort-Worth
33859619,9.9,352,2,POOL!! ***Relax & Enjoy Your Stay in Fort Worth***,4,8,https://a0.muscache.com/im/pictures/601fd336-700c-49d0-b181-0cd616d03be3.jpg?aki_policy=x_large,72,,-97.30738,1835697vb,32.86641,174.428,House,Entire home/apt,https://www.airbnb.com/rooms/33859619,1,Fort-Worth
39904385,9.6,168,1,Cozy Bungalow-Minutes to Downtown-Walk to Magnolia,2,5,https://a0.muscache.com/im/pictures/4c07ccb1-df7f-434b-8a76-039f287e7ce9.jpg?aki_policy=x_large,15,,-97.34182,,32.72222,115.531,House,Entire home/apt,https://www.airbnb.com/rooms/39904385,1,Fort-Worth
1003849214,0,69,1,NEW LISTING OakHurst Bungalow located between Downtown & the Stockyards,2,4,https://odis.homeaway.com/odis/listing/f1ea39ea-3a0a-4e35-b0c3-8707dd454294.c10.jpg,0,1905429vb,-97.31081469,,32.78884368,107.926,Bungalow,Entire home/apt,https://www.airbnb.com/rooms/1003849214,0,Fort-Worth
25113355,9.9,54,1,Modern Guesthouse in Quiet Central Location,0,3,https://a0.muscache.com/im/pictures/4589989b-f482-4585-9166-ebe95e6d24cc.jpg?aki_policy=x_large,43,,-97.41513,,32.73325,92.8044,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/25113355,1,Fort-Worth
31695496,10,303,2,TCU Bungalow,2,8,https://a0.muscache.com/im/pictures/5dc42bfd-73c6-4f90-b54a-3bdf09c28f89.jpg?aki_policy=x_large,25,,-97.36307,,32.70626,292.329,House,Entire home/apt,https://www.airbnb.com/rooms/31695496,1,Fort-Worth
29636947,10,235,2.5,Charming Two Story House One Block from TCU!,3,8,https://a0.muscache.com/im/pictures/a437d72f-740c-4b71-b6c9-8addfc2cbd99.jpg?aki_policy=x_large,4,,-97.36411,,32.71362,434.344,House,Entire home/apt,https://www.airbnb.com/rooms/29636947,1,Fort-Worth
35468585,,29,2.5,Sammy''s Place,1,2,https://a0.muscache.com/im/pictures/0292b20b-a15b-4ba5-9a2e-f377740e77a9.jpg?aki_policy=x_large,0,,-97.2982,,32.85526,65,House,Private room,https://www.airbnb.com/rooms/35468585,1,Fort-Worth
31519502,7.8,150,3.5,"Spacious, family friendly",5,10,https://a0.muscache.com/im/pictures/8df9b3f2-743c-48ec-bcf9-a5a33b3dd922.jpg?aki_policy=x_large,13,,-97.37414,,32.91201,298.348,House,Entire home/apt,https://www.airbnb.com/rooms/31519502,1,Fort-Worth
43328837,,28,2.5,"Fully- Furnished, 2 BDR/2.5 Bath Townhome",2,5,https://a0.muscache.com/im/pictures/2396fcfb-f42e-46d8-8d6b-6b321ab8abb4.jpg?aki_policy=x_large,0,,-97.41521,,32.7007,89,Serviced apartment,Entire home/apt,https://www.airbnb.com/rooms/43328837,0,Fort-Worth
3441552,9.8,253,2,The pool house - Minutes from W7th/TCU/Stockyards,3,6,https://a0.muscache.com/im/pictures/43531199/42d145e8_original.jpg?aki_policy=x_large,183,,-97.42862,3801738,32.72923,194.027,House,Entire home/apt,https://www.airbnb.com/rooms/3441552,1,Fort-Worth
9185869,9.9,228,2,The Farm House - Minutes from W7th/TCU/Stockyards,3,7,https://a0.muscache.com/im/pictures/da86e568-363f-45d0-8099-ec9a08dffca3.jpg?aki_policy=x_large,56,,-97.42955,4065668,32.7291,274.874,House,Entire home/apt,https://www.airbnb.com/rooms/9185869,1,Fort-Worth
1003785613,0,177,1,Luxury 1BD in Fort Worth good for longer stays,1,2,https://odis.homeaway.com/odis/listing/368662d1-8c76-47ab-803c-44fffc9c3ae5.c10.jpg,0,9151845,-97.329693,,32.738188,153.976,Apartment,Entire home/apt,https://www.airbnb.com/rooms/1003785613,0,Fort-Worth
1002509558,0,264,1,Lily of the Valley Room,1,2,https://odis.homeaway.com/odis/listing/3aabd4d5-65e4-46e0-b583-c7c687e1e406.c10.jpg,0,1404601vb,-97.2924801,,32.77878283,171.75,Bed And Breakfast,Entire home/apt,https://www.airbnb.com/rooms/1002509558,0,Fort-Worth
43543827,,17,1,Historic Carriage House Walk Magnolia & hospitals,1,2,https://a0.muscache.com/im/pictures/c85d07a6-6736-4589-9c23-98d9f0a3f898.jpg?aki_policy=x_large,0,,-97.34113,,32.72531,100,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/43543827,1,Fort-Worth
36242435,9.4,295,5,"Tiara Mansion 8 bedroom, 5 Bath, Pool, on 5 acres",8,16,https://a0.muscache.com/im/pictures/866525cd-27a4-4cee-89bf-628d3e77f141.jpg?aki_policy=x_large,8,,-97.57449,1696270vb,32.7827,1372.64,House,Entire home/apt,https://www.airbnb.com/rooms/36242435,1,Fort-Worth
38820316,9.9,240,1,"The Travis Home-Minutes to TCU, Downtown, Magnolia",0,3,https://a0.muscache.com/im/pictures/b2da79cb-2310-490a-8ffc-ec249f4b0462.jpg?aki_policy=x_large,51,,-97.33314,,32.70994,69.7583,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/38820316,1,Fort-Worth
1003839582,0,91,1,Luxury Fort Worth 1BD condo with fast wifi,1,4,https://odis.homeaway.com/odis/listing/93006688-02ba-498e-a8ac-aff09005e738.c10.jpg,0,9363799,-97.330174,,32.7672,139.435,Apartment,Entire home/apt,https://www.airbnb.com/rooms/1003839582,0,Fort-Worth
38594946,,117,1,1br apt overlooking the terrace entire apt for you,1,2,https://a0.muscache.com/im/pictures/12e12f69-9670-4265-8277-80d9c4573d6b.jpg?aki_policy=x_large,1,,-97.42218,,32.7367,145.6,Apartment,Entire home/apt,https://www.airbnb.com/rooms/38594946,1,Fort-Worth
34652564,10,288,1,Fantastic private entrance and quarters,1,2,https://a0.muscache.com/im/pictures/f7c5adcb-7948-459a-8143-a9896e5fcf52.jpg?aki_policy=x_large,53,,-97.33541,,32.7265,78.0234,House,Private room,https://www.airbnb.com/rooms/34652564,1,Fort-Worth
42050137,9.9,147,2,White Rabbit | King Bed | Queen Bed | Balcony,2,6,https://a0.muscache.com/im/pictures/ba8e467a-30b1-4320-a7f9-ef5855388193.jpg?aki_policy=x_large,30,,-97.35979,,32.74699,98.3981,Apartment,Entire home/apt,https://www.airbnb.com/rooms/42050137,1,Fort-Worth
23235508,9.8,298,1,1913 Pyramid House,2,4,https://a0.muscache.com/im/pictures/3deebe0d-566b-496d-b5d5-dabcbddf5721.jpg?aki_policy=x_large,70,,-97.36582,,32.75322,147.802,Bungalow,Entire home/apt,https://www.airbnb.com/rooms/23235508,1,Fort-Worth
43924364,,30,2.5,Large Front Porch with Backyard Stone Fireplace,3,6,https://a0.muscache.com/im/pictures/a04dd567-d366-4716-9348-c1705f47cf91.jpg?aki_policy=x_large,0,,-97.33589,,32.728,311.5,House,Entire home/apt,https://www.airbnb.com/rooms/43924364,1,Fort-Worth
18139987,9.9,309,1,Treehouse Studio Near Downtown,1,3,https://a0.muscache.com/im/pictures/5464893b-ed3e-4afa-a802-7627be8d8813.jpg?aki_policy=x_large,353,,-97.342,,32.724,113.971,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/18139987,1,Fort-Worth
40514392,10,202,2,Modern Retreat in Funky Town,2,4,https://a0.muscache.com/im/pictures/87f3fbcf-6d93-4533-81a6-1c8af220caf5.jpg?aki_policy=x_large,19,,-97.42529,7964191,32.72175,121.722,House,Entire home/apt,https://www.airbnb.com/rooms/40514392,1,Fort-Worth
23628984,9.2,356,2,Remodeled Arlington Home Mins to AT&T Stadium!,4,14,https://a0.muscache.com/im/pictures/9813d385-b6a9-4497-b0cd-4902758dbb42.jpg?aki_policy=x_large,48,,-97.19995,4885096,32.7445,385.586,House,Entire home/apt,https://www.airbnb.com/rooms/23628984,1,Fort-Worth
15083945,9.3,323,1,The Petit Chateau on Myrtle,1,2,https://a0.muscache.com/im/pictures/801ed55e-8147-4a22-bbdf-ffef878c659a.jpg?aki_policy=x_large,114,,-97.34406,,32.72726,128.605,Apartment,Entire home/apt,https://www.airbnb.com/rooms/15083945,1,Fort-Worth
35483992,9.7,238,1.5,Pearl Snaps Texas Trail House,3,9,https://a0.muscache.com/im/pictures/68361948-263f-444c-a811-d7372b04917f.jpg?aki_policy=x_large,29,,-97.38087,7867321,32.66962,177.934,House,Entire home/apt,https://www.airbnb.com/rooms/35483992,1,Fort-Worth
1003656218,10,197,2,"Beautifully Furnished home, Conveniently located near TCU!",3,6,https://odis.homeaway.com/odis/listing/cdd02229-d8cc-4587-b1d3-ffef5d9424cb.c10.jpg,7,1408437vb,-97.3710493,,32.6924244,166.645,House,Entire home/apt,https://www.airbnb.com/rooms/1003656218,0,Fort-Worth
31860453,9.8,226,1,Comfy 3 Bed Only Minutes from Dickies Arena,3,6,https://a0.muscache.com/im/pictures/dea8c809-f770-434b-94b3-24ae19d7e188.jpg?aki_policy=x_large,10,,-97.373,7568921,32.742,237.222,House,Entire home/apt,https://www.airbnb.com/rooms/31860453,1,Fort-Worth
41804080,10,110,1,"Modern downtown condo, good for longer stays",1,4,https://a0.muscache.com/im/pictures/93fcd416-ff1e-4066-8279-10050c189dc6.jpg?aki_policy=x_large,2,,-97.3309,9363795,32.76608,76.1571,Apartment,Entire home/apt,https://www.airbnb.com/rooms/41804080,1,Fort-Worth
29335729,10,321,1,Byers Place 1-Cultural District aka Brenda’s Place,2,4,https://a0.muscache.com/im/pictures/2d9f810a-fc49-4db1-b2fc-f31296f35140.jpg?aki_policy=x_large,49,,-97.37313,,32.7399,148.771,House,Entire home/apt,https://www.airbnb.com/rooms/29335729,1,Fort-Worth
1004277064,0,57,1,Studio 2 Double Beds,0,2,https://odis.homeaway.com/odis/listing/843f395a-b343-40f3-92f7-fd020d59a93a.c10.jpg,0,1966302vb,-97.36032,,32.72781,115.415,Studio,Entire home/apt,https://www.airbnb.com/rooms/1004277064,1,Fort-Worth
34366501,9.6,148,1,"Stroll on The Trinity River, Bike, Shop, & Eat!❤️",1,5,https://a0.muscache.com/im/pictures/a4c5913a-5339-43f7-bb67-d21643ffd3b6.jpg?aki_policy=x_large,57,,-97.36564,,32.72478,101.425,Condominium,Entire home/apt,https://www.airbnb.com/rooms/34366501,1,Fort-Worth
43180066,10,86,1,The Pad,1,2,https://a0.muscache.com/im/pictures/8c2af448-c823-4689-ba1a-0db645a9c3ab.jpg?aki_policy=x_large,8,,-97.23895,,32.7659,28.9848,Apartment,Entire home/apt,https://www.airbnb.com/rooms/43180066,1,Fort-Worth
41804459,0,14,2,"Impressive 2BD condo, professionally-cleaned with self-checkin",2,6,https://a0.muscache.com/im/pictures/6c06eba3-f493-450a-a3da-42bd498628b3.jpg?aki_policy=x_large,0,,-97.3308,9367146,32.76699,103.085,Apartment,Entire home/apt,https://www.airbnb.com/rooms/41804459,0,Fort-Worth
23475822,9.6,298,2,Home Away from Home,3,5,https://a0.muscache.com/im/pictures/e80329e9-31d3-4fc3-8a8f-394a14763b92.jpg?aki_policy=x_large,66,,-97.18394,,32.79586,111.253,House,Entire home/apt,https://www.airbnb.com/rooms/23475822,1,Fort-Worth
30792274,9.8,316,1,Sandalwood Stay,1,2,https://a0.muscache.com/im/pictures/f1c8b9a0-57ef-4277-ab79-9b52f8854683.jpg?aki_policy=x_large,119,,-97.31703,,32.7415,50.5026,House,Private room,https://www.airbnb.com/rooms/30792274,1,Fort-Worth
24011269,9.9,197,1,Gypsy House | Southside vibe minutes from it all,1,2,https://a0.muscache.com/im/pictures/4cb6053d-4ae8-430f-9333-0cbf1c9f3f56.jpg?aki_policy=x_large,69,,-97.34042,,32.71853,68.8256,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/24011269,1,Fort-Worth
24241182,9.8,264,2,15 Minutes From Fort Worth & Arlington,3,7,https://a0.muscache.com/im/pictures/166e8a14-bf0f-4e53-813e-9c2c2e6e2bb9.jpg?aki_policy=x_large,52,,-97.23204,1313116vb,32.80632,180.87,House,Entire home/apt,https://www.airbnb.com/rooms/24241182,1,Fort-Worth
31823718,9.6,313,1,Stockyards House,3,8,https://a0.muscache.com/im/pictures/227aaaf6-0f1c-4a51-b73a-36ef3cac3624.jpg?aki_policy=x_large,171,,-97.35885,,32.79115,121.912,House,Entire home/apt,https://www.airbnb.com/rooms/31823718,1,Fort-Worth
41805199,0,81,1,"Charming condo on the Trinity River, sparkling clean",1,4,https://a0.muscache.com/im/pictures/5068a4c3-a7eb-4063-9f47-01812f6d9966.jpg?aki_policy=x_large,0,,-97.32975,9363862,32.76628,65.7907,Apartment,Entire home/apt,https://www.airbnb.com/rooms/41805199,1,Fort-Worth
24654601,9.9,241,1,NoLi,1,2,https://a0.muscache.com/im/pictures/b34a57ab-595f-4183-b9b3-5ffa715c0cfd.jpg?aki_policy=x_large,110,,-97.37657,,32.77462,73.0442,Guest suite,Private room,https://www.airbnb.com/rooms/24654601,1,Fort-Worth
41273589,0,121,1,Free Breakfast. Outdoor Pool. King Suite w/ Easy Access to Convention Center,1,2,https://a0.muscache.com/im/pictures/a26ad4c3-40fe-4e78-ba4e-63cf1bd4ce98.jpg?aki_policy=x_large,0,,-97.31578,1870153vb,32.85615,162.877,Condominium,Entire home/apt,https://www.airbnb.com/rooms/41273589,1,Fort-Worth
16423642,9.8,61,1,Arlington Heights garage apartment off I-30,1,3,https://a0.muscache.com/im/pictures/fbaef7b4-1b4f-4b00-a348-2de3819c0d7a.jpg?aki_policy=x_large,102,,-97.3847,,32.73834,82.1364,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/16423642,1,Fort-Worth
21473516,7.2,55,2,Nice 2B 2B Walk to TCU Close to Downtown Ft Worth,2,4,https://a0.muscache.com/im/pictures/73d31f00-a050-4758-9b30-db2ca717c05f.jpg?aki_policy=x_large,5,,-97.35386,1200410vb,32.7047,284.6,Apartment,Entire home/apt,https://www.airbnb.com/rooms/21473516,1,Fort-Worth
19761709,9.3,306,1,Fort Worth Stockyards upstair suite,1,2,https://a0.muscache.com/im/pictures/bbe9e8af-2069-4a4d-b22f-859b69bf5e67.jpg?aki_policy=x_large,145,,-97.34656,,32.77839,72.9,Room in boutique hotel,Private room,https://www.airbnb.com/rooms/19761709,1,Fort-Worth
1003651098,6,29,1,The Cattle Baron''s Quality Inn Hotel & Suites Ft Worth,0,4,https://odis.homeaway.com/odis/listing/2c0a6044-ef2e-416b-8b4a-252a822d6cb4.c10.jpg,65,7999192,-97.45135,,32.73577,85,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1003651098,0,Fort-Worth
18607217,10,297,1,Guesthouse in Ft Worth Historic District Near TCU,1,4,https://a0.muscache.com/im/pictures/32c87128-a14c-4125-af8b-73444d363060.jpg?aki_policy=x_large,27,,-97.35262,,32.73282,118.385,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/18607217,1,Fort-Worth
33521160,10,257,2,Sweet T''s Single Story Home Close to Attractions,3,8,https://a0.muscache.com/im/pictures/1d38a37c-08e5-45dd-aca3-370f0a6d04fd.jpg?aki_policy=x_large,29,,-97.17396,,32.75343,217.158,House,Entire home/apt,https://www.airbnb.com/rooms/33521160,1,Fort-Worth
31043512,9.6,215,1,Fort Worth Central Hostel... 1 mile from TCU,1,1,https://a0.muscache.com/im/pictures/91045323-376d-4412-bd45-1d1c987dfaa3.jpg?aki_policy=x_large,24,,-97.34397,,32.70479,20.9347,House,Shared room,https://www.airbnb.com/rooms/31043512,1,Fort-Worth
40919862,0,60,3,"Just like home, Beautiful house with Characters",4,10,https://a0.muscache.com/im/pictures/a347a9eb-48ca-44de-8c50-1c3d4984a24d.jpg?aki_policy=x_large,0,,-97.24913,1853119vb,32.76502,111.286,House,Entire home/apt,https://www.airbnb.com/rooms/40919862,1,Fort-Worth
36602765,10,85,1,"TX Quaint Suite FTW, close to Stockyards/Alliance",1,2,https://a0.muscache.com/im/pictures/b4b831b7-e934-4ed6-8009-2230b8ba0c96.jpg?aki_policy=x_large,4,,-97.3692,,32.89203,61.0833,Guest suite,Private room,https://www.airbnb.com/rooms/36602765,1,Fort-Worth
36322780,9.7,172,1,Luxury Modern studio with full kitchen,0,2,https://a0.muscache.com/im/pictures/aa553f88-441d-4b54-9b8b-3cb661ec2ffb.jpg?aki_policy=x_large,6,,-97.34113,,32.73305,88.4211,Apartment,Entire home/apt,https://www.airbnb.com/rooms/36322780,1,Fort-Worth
35579458,10,213,2,Texas Tudor by TCU,2,6,https://a0.muscache.com/im/pictures/pro_photo_tool/Hosting-35579458-unapproved/original/5e2f33af-eafc-4a8a-bff9-af56d0e15842.JPEG?aki_policy=x_large,20,,-97.35794,1735667vb,32.70426,196.084,House,Entire home/apt,https://www.airbnb.com/rooms/35579458,1,Fort-Worth
35654056,9.9,315,1,Panther City Cottage - Near Dickies Arena and TCU,2,4,https://a0.muscache.com/im/pictures/85821641-61f2-46d7-9d3f-13d1eb1c2236.jpg?aki_policy=x_large,41,,-97.3807,,32.72875,114.259,House,Entire home/apt,https://www.airbnb.com/rooms/35654056,1,Fort-Worth
32389540,9.8,167,2,Farmor Oasis PLUS,2,4,https://a0.muscache.com/im/pictures/a8a23055-563f-4e3a-b715-548494c513cf.jpg?aki_policy=x_large,29,,-97.38786,,32.77943,69.5,House,Entire home/apt,https://www.airbnb.com/rooms/32389540,1,Fort-Worth
1003652308,10,29,1,La Quinta Inn & Suites by Wyndham Fort Worth North,0,3,https://odis.homeaway.com/odis/listing/03e6715e-1971-4119-84c3-e52a649b3f5f.c10.jpg,106,9002558,-97.31223,,32.82623,89,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1003652308,0,Fort-Worth
22119568,10,265,1,"Studio Cottage Close to TCU, JPS, and Downtown FW",1,4,https://a0.muscache.com/im/pictures/3f306df8-111e-46d5-9e6f-96261a2cee98.jpg?aki_policy=x_large,185,,-97.33358,,32.70512,68.9594,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/22119568,1,Fort-Worth
40971030,8,134,1,priya cottage B close to the forthwoth,1,2,https://a0.muscache.com/im/pictures/06ccc411-385a-4d01-924c-b7e28a42a7ce.jpg?aki_policy=x_large,1,,-97.30065,,32.72852,45.9576,House,Entire home/apt,https://www.airbnb.com/rooms/40971030,1,Fort-Worth
42005859,9.8,151,2,Luxury Apt | King + Queen bd | Gym | 24/7 staff,2,6,https://a0.muscache.com/im/pictures/ec2e8b4e-385c-4295-9f24-9fd3ff36f164.jpg?aki_policy=x_large,32,,-97.35909,9427570,32.74897,95.7377,Apartment,Entire home/apt,https://www.airbnb.com/rooms/42005859,1,Fort-Worth
42074426,,120,2,Freedom,3,3,https://a0.muscache.com/im/pictures/73275840-652a-4428-8d1b-5767685967f5.jpg?aki_policy=x_large,0,,-97.33789,,32.72348,45,Bungalow,Private room,https://www.airbnb.com/rooms/42074426,1,Fort-Worth
38608080,9.4,70,4,"Spacious, elegant,economical & great location!!!",4,8,https://a0.muscache.com/im/pictures/3fb59a08-5abb-47a9-b91d-c964cf2832b4.jpg?aki_policy=x_large,8,,-97.38919,,32.65179,100.093,House,Entire home/apt,https://www.airbnb.com/rooms/38608080,1,Fort-Worth
42941598,10,31,1,Cozy studio apartment near The Stockyards,1,4,https://a0.muscache.com/im/pictures/c6dc441b-8453-4e4b-972d-17fb44edfa87.jpg?aki_policy=x_large,3,,-97.3914,,32.76875,41,Condominium,Entire home/apt,https://www.airbnb.com/rooms/42941598,1,Fort-Worth
13941501,9.8,259,1.5,Tummie''s Serenity Room,1,2,https://a0.muscache.com/im/pictures/c4b8abed-3b4c-4a9b-88af-49d3e9992a68.jpg?aki_policy=x_large,164,,-97.27747,,32.85315,40.54,House,Private room,https://www.airbnb.com/rooms/13941501,1,Fort-Worth
41804881,0,89,1,"Enhance your living experience in this 1BD condo, fast wifi",1,4,https://a0.muscache.com/im/pictures/a57c2fa9-51e4-4d3c-8e4e-31488a4273d6.jpg?aki_policy=x_large,0,,-97.32921,9367150,32.76838,73.9078,Apartment,Entire home/apt,https://www.airbnb.com/rooms/41804881,1,Fort-Worth
40537993,,129,1,"Restoration - Room Warm, Peaceful Comfortable",1,2,https://a0.muscache.com/im/pictures/e74ee04e-ed2a-45ad-8d17-0899cc23c71c.jpg?aki_policy=x_large,0,,-97.28104,,32.86884,73.9762,House,Private room,https://www.airbnb.com/rooms/40537993,1,Fort-Worth
41978196,9.4,150,1,Lake front in the center of Fort Worth!,1,4,https://a0.muscache.com/im/pictures/4fbcb465-7b7e-4239-9822-80e8e88225fc.jpg?aki_policy=x_large,7,,-97.39955,,32.7309,60.3592,Bungalow,Entire home/apt,https://www.airbnb.com/rooms/41978196,1,Fort-Worth
