airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,homeaway_property_id,longitude,m_homeaway_property_id,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
39367649,10,79,1,Guest Room in Quiet Neighborhood,1,2,https://a0.muscache.com/im/pictures/4e30d316-f009-4989-a494-89aef46c603b.jpg?aki_policy=x_large,4,,-97.02118,,32.66117,30.2667,House,Private room,https://www.airbnb.com/rooms/39367649,1,Grand Prairie
14374772,9.6,30,1.5,The French Room,1,1,https://a0.muscache.com/im/pictures/e724834c-c05e-4d23-bbc4-984edfde63c8.jpg?aki_policy=x_large,5,,-97.03804,,32.5924,50.8621,House,Private room,https://www.airbnb.com/rooms/14374772,1,Grand Prairie
40764379,9.1,151,1,Yellow- Dallas/Arlington/GP,1,2,https://a0.muscache.com/im/pictures/f769d715-3a17-4685-ab1b-b3d77e7be7b1.jpg?aki_policy=x_large,9,,-97.00308,,32.71946,25.3692,House,Private room,https://www.airbnb.com/rooms/40764379,1,Grand Prairie
17621180,9,89,1,Aloha Home 2 M near Joe Pool Lake ( private bath),1,1,https://a0.muscache.com/im/pictures/7387d9eb-e78d-4807-ae81-0dcb8dc4592d.jpg?aki_policy=x_large,2,,-97.05902,,32.63994,60,House,Private room,https://www.airbnb.com/rooms/17621180,1,Grand Prairie
40824156,9.2,212,2,2 Room King & Queen w/ Free Coffee and Parking,2,6,https://a0.muscache.com/im/pictures/cb79988f-cf00-47c4-a529-87e490ba9e90.jpg?aki_policy=x_large,15,,-97.03837,,32.68378,117.318,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/40824156,1,Grand Prairie
33049889,10,169,1,Private Pad,1,3,https://a0.muscache.com/im/pictures/88356695-bde9-475c-85e3-86ba0721a4f4.jpg?aki_policy=x_large,1,,-97.03191,,32.77739,66.8519,Guest suite,Entire home/apt,https://www.airbnb.com/rooms/33049889,1,Grand Prairie
32341043,9.5,356,1,"Room whit shared bathroom, room #3",1,2,https://a0.muscache.com/im/pictures/0390520c-3775-4f5a-a96c-568f7977e7eb.jpg?aki_policy=x_large,109,,-97.00662,,32.71719,31.3788,House,Private room,https://www.airbnb.com/rooms/32341043,1,Grand Prairie
32469013,9.8,253,2,Memory Maker in the Heart of DFW - metroplex,4,14,https://a0.muscache.com/im/pictures/9150cf4c-6167-44ab-9904-fb5da300964e.jpg?aki_policy=x_large,61,,-97.0416,1793380vb,32.68266,123.3,House,Entire home/apt,https://www.airbnb.com/rooms/32469013,1,Grand Prairie
40286331,,75,1.5,Beautiful Private Room Goodlocation/Grand Prairie,1,2,https://a0.muscache.com/im/pictures/c116e066-6872-4146-a7bc-ce9bf4268b4c.jpg?aki_policy=x_large,0,,-97.02303,,32.64528,20.2333,House,Private room,https://www.airbnb.com/rooms/40286331,1,Grand Prairie
40928340,8.4,127,2,3Bedroom 2King1Queen Beautiful& Spacious Townhome,3,10,https://a0.muscache.com/im/pictures/5a25ab10-b899-480c-ac4e-7fc28995c2b5.jpg?aki_policy=x_large,10,,-97.03743,,32.68437,116.028,Townhouse,Private room,https://www.airbnb.com/rooms/40928340,1,Grand Prairie
36912711,,180,2,"C04. Lowest Cost Private Room, Single guest only !",1,1,https://a0.muscache.com/im/pictures/7398ce81-59be-4fa0-b101-81d499d8bbc9.jpg?aki_policy=x_large,0,,-97.009,,32.683,30.6667,House,Private room,https://www.airbnb.com/rooms/36912711,1,Grand Prairie
43069546,9.6,80,1,"Beautiful Queen Bed, Fastest WIFI, Gym, Parking",1,2,https://a0.muscache.com/im/pictures/66f06053-4e72-48a0-9717-f252c327c931.jpg?aki_policy=x_large,5,,-97.05005,,32.58375,36.1143,House,Private room,https://www.airbnb.com/rooms/43069546,1,Grand Prairie
21723512,9.9,250,1,Private and Comfortable Room.,1,2,https://a0.muscache.com/im/pictures/7cc3dc1a-031c-455d-a3aa-9b35eb8d8917.jpg?aki_policy=x_large,26,,-97.03873,,32.68844,30.3522,House,Private room,https://www.airbnb.com/rooms/21723512,1,Grand Prairie
1003651289,6,29,1,"Country Inn & Suites by Radisson, Grand Prairie-DFW-Arlington, TX",0,3,https://odis.homeaway.com/odis/listing/03f77060-f264-4b64-818d-0aadb5c2debd.c10.jpg,115,9001430,-97.05935,,32.78358,89,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1003651289,0,Grand Prairie
26809000,9.9,339,2,Entertainment District Home Away From Home,3,6,https://a0.muscache.com/im/pictures/b255c477-a09e-4bc5-9b97-6a85ef35dbb6.jpg?aki_policy=x_large,159,,-97.00161,,32.7559,133.417,House,Entire home/apt,https://www.airbnb.com/rooms/26809000,1,Grand Prairie
42566508,10,80,1,NEW! CLEAN RED Villa NEAR SHOPS +Wifi + KING BED,1,4,https://a0.muscache.com/im/pictures/ec0b8299-9bcc-49b7-b6dc-028ba61018d2.jpg?aki_policy=x_large,2,,-97.03699,9425294,32.68498,76.1816,Apartment,Entire home/apt,https://www.airbnb.com/rooms/42566508,1,Grand Prairie
37288744,9.7,230,2,Spacious Game Room wPool Table | Sparkling Clean!,3,8,https://a0.muscache.com/im/pictures/9cf183bc-aedf-42de-9fba-c5589c21264f.jpg?aki_policy=x_large,50,,-96.99407,1754496vb,32.70456,112.169,House,Entire home/apt,https://www.airbnb.com/rooms/37288744,1,Grand Prairie
20694403,10,88,1,Private Bungalow,1,3,https://a0.muscache.com/im/pictures/68d3fd1c-9db4-424b-b8b4-a5c1ad3d68dc.jpg?aki_policy=x_large,14,,-97.03374,4824530,32.77671,100,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/20694403,1,Grand Prairie
42419380,9.6,148,2,Home perfectly for you & your family!,3,8,https://a0.muscache.com/im/pictures/23c8791a-2c80-49bf-a520-9d3c18293823.jpg?aki_policy=x_large,18,,-96.98558,,32.67877,121.059,House,Entire home/apt,https://www.airbnb.com/rooms/42419380,1,Grand Prairie
40731609,10,213,1.5,Comfortable apartment that will make you feel home,1,2,https://a0.muscache.com/im/pictures/637813ce-8ab6-4069-aabf-7144fac747ee.jpg?aki_policy=x_large,5,,-97.05043,,32.67209,58.9242,Apartment,Entire home/apt,https://www.airbnb.com/rooms/40731609,1,Grand Prairie
43818963,,30,2,Private Rooms in A Beautiful Tudor Revival Home,2,4,https://a0.muscache.com/im/pictures/3a262dc5-fcf8-4c31-9e2b-66c618ce2a37.jpg?aki_policy=x_large,0,,-97.04618,,32.60086,134.667,House,Private room,https://www.airbnb.com/rooms/43818963,1,Grand Prairie
37459972,8,175,2,"C07. Lowest Cost Private Room, Single guest only !",1,1,https://a0.muscache.com/im/pictures/99a25d21-69fb-4c53-9f2d-b9568b3e6470.jpg?aki_policy=x_large,1,,-97.02925,,32.67876,29,House,Private room,https://www.airbnb.com/rooms/37459972,1,Grand Prairie
42857816,8,58,1,1BR/Queen Bed,1,2,https://a0.muscache.com/im/pictures/d7c15bad-c87e-4691-aae1-82a36be509ef.jpg?aki_policy=x_large,1,,-97.01652,,32.75417,38.5333,House,Private room,https://www.airbnb.com/rooms/42857816,1,Grand Prairie
1003653686,8,29,1,Quality Inn & Suites,0,4,https://odis.homeaway.com/odis/listing/258fa769-4674-40b1-8a51-02e51c1c907a.c10.jpg,21,9000817,-97.04425,,32.67948,79,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1003653686,1,Grand Prairie
36606399,9,350,2.5,Home away from Home!,3,8,https://a0.muscache.com/im/pictures/a0a7bd0c-ba8b-4811-b74e-92ee5d80c088.jpg?aki_policy=x_large,51,,-96.9978,1757343vb,32.66394,113.556,House,Entire home/apt,https://www.airbnb.com/rooms/36606399,1,Grand Prairie
27530904,,31,1,Master Room For Professional Travel Dj''s Only,1,1,https://a0.muscache.com/im/pictures/27a8197f-d917-4569-b7fd-786b7ed07b4b.jpg?aki_policy=x_large,0,,-96.9872,,32.69806,150,House,Private room,https://www.airbnb.com/rooms/27530904,1,Grand Prairie
42658098,,87,1,Grand Prairie Home with a View,1,2,https://a0.muscache.com/im/pictures/a0165074-87c6-4b21-bbea-b8e18f83f09e.jpg?aki_policy=x_large,0,,-97.01175,,32.6687,49.9091,House,Private room,https://www.airbnb.com/rooms/42658098,1,Grand Prairie
29964560,,90,1,The Little Home,1,1,https://a0.muscache.com/im/pictures/050d0df5-23df-42cb-a9b1-36716b0850e3.jpg?aki_policy=x_large,0,,-97.05689,,32.68872,74,House,Private room,https://www.airbnb.com/rooms/29964560,1,Grand Prairie
23563520,10,310,3,Modern House of Photography (Newly Built 4/3/2),4,12,https://a0.muscache.com/im/pictures/099e1926-d3db-4d75-a1eb-889665ed1b16.jpg?aki_policy=x_large,97,,-97.0419,4942421,32.76697,298.799,House,Entire home/apt,https://www.airbnb.com/rooms/23563520,1,Grand Prairie
1008348155,0,11,1,❤️New! Hidden Gem in Arlington | Near Shops | Wi-Fi | King Bed,2,4,https://odis.homeaway.com/odis/listing/5e1d16c2-9b05-456e-803f-83858414516c.c10.jpg,0,9469075,-97.0300944,,32.68662412,93.125,Apartment,Entire home/apt,https://www.airbnb.com/rooms/1008348155,0,Grand Prairie
42477924,10,108,1,NEW! CLEAN BLUE Villa NEAR SHOPS +Wifi + KING BED,1,4,https://a0.muscache.com/im/pictures/af4196cc-3c63-41b4-983a-dcba6d0b152a.jpg?aki_policy=x_large,1,,-97.03658,,32.68352,63.9321,Apartment,Entire home/apt,https://www.airbnb.com/rooms/42477924,1,Grand Prairie
1004255371,0,65,1,"Spacious Queen Bed, WIFI, Gym, Parking",1,2,https://odis.homeaway.com/odis/listing/f4e66b7d-cfe2-4f2c-85ff-c20aa613b07e.c10.jpg,0,9442982,-97.04894393,,32.58346283,41.0238,House,Entire home/apt,https://www.airbnb.com/rooms/1004255371,1,Grand Prairie
30349088,9.6,346,2,"MODERN UPDATE HOME♦️COMFY,SANITIZED ♦️DBU,EPICWATER",3,8,https://a0.muscache.com/im/pictures/b4a040d4-10f7-4686-8236-4a380cdc5ebf.jpg?aki_policy=x_large,82,,-96.99834,,32.66715,161.317,House,Entire home/apt,https://www.airbnb.com/rooms/30349088,1,Grand Prairie
16722473,9.4,332,2,Centrally located home away from home,3,8,https://a0.muscache.com/im/pictures/088eabc6-a8c8-4dbb-9a6d-f079a6b3055f.jpg?aki_policy=x_large,112,,-96.98942,1114626vb,32.75314,128.403,House,Entire home/apt,https://www.airbnb.com/rooms/16722473,1,Grand Prairie
15363309,9.6,106,2,Spacious 4 bedroom home in the HEART of DFW,4,10,https://a0.muscache.com/im/pictures/aa980142-7032-4b21-8755-ec61ba9d741b.jpg?aki_policy=x_large,49,,-97.01656,,32.75044,183.743,House,Entire home/apt,https://www.airbnb.com/rooms/15363309,1,Grand Prairie
40673517,,165,1,"Townhouse 15min to AT&T, 20min to DFW, gated",1,4,https://a0.muscache.com/im/pictures/e2fdc1dc-49d1-490a-bb35-50f0761d4f55.jpg?aki_policy=x_large,0,,-97.05694,,32.64985,150.133,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/40673517,1,Grand Prairie
1004158121,0,107,2,Condominium close to entertaining Center,2,6,https://odis.homeaway.com/odis/listing/68d51de2-1f94-41ad-bacf-25f2fb23d394.c10.jpg,0,9343982,-97.05964201,,32.76794241,80,Condo,Entire home/apt,https://www.airbnb.com/rooms/1004158121,0,Grand Prairie
13745443,9.8,309,1,Cute Studio Apartment,1,3,https://a0.muscache.com/im/pictures/199f2897-f841-4609-945d-b3d0aae9e03b.jpg?aki_policy=x_large,447,,-97.054,,32.671,87.4037,Apartment,Entire home/apt,https://www.airbnb.com/rooms/13745443,1,Grand Prairie
28548616,10,236,1,Upstairs Bedroom B,1,2,https://a0.muscache.com/im/pictures/e6434a60-16aa-4790-9175-7ec7af8d4a63.jpg?aki_policy=x_large,16,,-97.05564,,32.688,35.5397,House,Private room,https://www.airbnb.com/rooms/28548616,1,Grand Prairie
31798632,10,1,1,Beautiful Spacious Brooklyn Room in Our Nice Home,1,1,https://a0.muscache.com/im/pictures/cb45def6-93d5-4ad3-85f3-d2108c824bb7.jpg?aki_policy=x_large,2,,-97.04772,,32.58972,62,House,Private room,https://www.airbnb.com/rooms/31798632,1,Grand Prairie
14253397,9.7,267,1,Sunny room off I-30 & 161,1,2,https://a0.muscache.com/im/pictures/19dd725c-ce73-4b82-a9ec-b2dd4484dc0b.jpg?aki_policy=x_large,104,,-97.01924,,32.76011,30.8883,House,Private room,https://www.airbnb.com/rooms/14253397,1,Grand Prairie
38347087,10,198,2,¡Hola! Te damos la bienvenida a nuestra casa,3,8,https://a0.muscache.com/im/pictures/657690d6-5b8a-4e20-8f85-234ca08a738b.jpg?aki_policy=x_large,8,,-96.99584,,32.7024,127.983,House,Entire home/apt,https://www.airbnb.com/rooms/38347087,1,Grand Prairie
28345676,8.7,181,1,Business Travel Private 1 BR (females only),1,1,https://a0.muscache.com/im/pictures/6fdb5710-fc96-4467-a05b-d4636d724af2.jpg?aki_policy=x_large,3,,-96.99509,,32.66583,31.5388,House,Private room,https://www.airbnb.com/rooms/28345676,1,Grand Prairie
42473037,10,91,1,Private room by Cowboys Stadium and Six Flags!,1,4,https://a0.muscache.com/im/pictures/12e37ae6-3c88-4559-bb57-0d1cfc94de82.jpg?aki_policy=x_large,3,,-97.05133,,32.7287,60.6667,Apartment,Private room,https://www.airbnb.com/rooms/42473037,1,Grand Prairie
42279550,,29,2.5,Spacious Home,2,2,https://a0.muscache.com/im/pictures/1aea08d1-4085-4dba-9316-aa0668a368c7.jpg?aki_policy=x_large,0,,-97.04254,,32.5812,75,House,Private room,https://www.airbnb.com/rooms/42279550,1,Grand Prairie
40088555,10,109,1,Little Bohemian Bungalow in Texas !!!!,1,2,https://a0.muscache.com/im/pictures/3f4cabe4-1e16-4f4e-bd1d-76ff5a2f0500.jpg?aki_policy=x_large,12,,-97.04998,,32.63789,36.6909,House,Private room,https://www.airbnb.com/rooms/40088555,1,Grand Prairie
15220617,9.7,212,1,Cozy suite off I30 & 161,1,2,https://a0.muscache.com/im/pictures/92eb8359-9d7c-4043-b6df-1c133e52e5ea.jpg?aki_policy=x_large,44,,-97.01989,,32.7617,32.775,House,Private room,https://www.airbnb.com/rooms/15220617,0,Grand Prairie
39988438,10,120,1,Gray Dallas/Arlington/GP private bathroom,1,2,https://a0.muscache.com/im/pictures/09d2c08f-e1a0-4629-90d3-27173816b36b.jpg?aki_policy=x_large,1,,-97.01325,,32.67731,35.2766,House,Private room,https://www.airbnb.com/rooms/39988438,1,Grand Prairie
1003659778,10,299,2.5,Your home away from home near AT&T Stadium.,3,8,https://odis.homeaway.com/odis/listing/7b14fc6c-b9d4-4d5f-ac5a-bd022242a044.c10.jpg,1,1665069vb,-97.03740885,,32.78594573,97.3859,House,Entire home/apt,https://www.airbnb.com/rooms/1003659778,0,Grand Prairie
42817602,10,58,2,City House Country Space *Clean & Sanitized*,3,12,https://a0.muscache.com/im/pictures/ef06af5c-17fa-4d83-923b-6ed30363279d.jpg?aki_policy=x_large,1,,-97.0322,,32.76935,266.471,House,Entire home/apt,https://www.airbnb.com/rooms/42817602,1,Grand Prairie
36911990,,122,2,C03. Single guest only! LOWEST Cost Private Room,1,1,https://a0.muscache.com/im/pictures/7398ce81-59be-4fa0-b101-81d499d8bbc9.jpg?aki_policy=x_large,0,,-97.02918,,32.67998,25.5,House,Private room,https://www.airbnb.com/rooms/36911990,1,Grand Prairie
1008125427,0,14,2.5,"""NEW"" House near Stadiums, DFW, Lake and Parks",4,8,https://odis.homeaway.com/odis/listing/5e7bb745-ef47-4769-8879-c7923babdca4.c10.jpg,0,1998217vb,-96.9841407,,32.7103074,269,House,Entire home/apt,https://www.airbnb.com/rooms/1008125427,0,Grand Prairie
30565520,7.7,37,2,C09.Single guest only! LOWEST Cost Private Room,1,1,https://a0.muscache.com/im/pictures/a1006103-810b-4a21-978a-18728fd9747b.jpg?aki_policy=x_large,6,,-97.01063,,32.68336,35.6,House,Private room,https://www.airbnb.com/rooms/30565520,1,Grand Prairie
15901243,10,4,2.5,Amazing location and great for entertaining!,3,6,https://a0.muscache.com/im/pictures/afd77235-be08-4d7a-88b2-fb4e5ad22b35.jpg?aki_policy=x_large,26,,-97.00149,,32.68517,267.5,House,Entire home/apt,https://www.airbnb.com/rooms/15901243,1,Grand Prairie
41396747,9.1,176,2,3Bedroom Townhome W No Shared Walls & Free Parking,3,10,https://a0.muscache.com/im/pictures/09a93ff3-f3cb-484f-9862-76de2ee148e1.jpg?aki_policy=x_large,27,,-97.03052,,32.68273,143.819,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/41396747,1,Grand Prairie
36604321,,245,1,Older home for long term stays,1,1,https://a0.muscache.com/im/pictures/0e9803f2-bdcc-494a-805a-b7affaba629b.jpg?aki_policy=x_large,0,,-97.01579,,32.75127,26.6286,House,Private room,https://www.airbnb.com/rooms/36604321,1,Grand Prairie
12987452,,62,1,Share a home with husband and wife,1,6,https://a0.muscache.com/im/pictures/b16c3c87-c7bc-4d67-a8b4-0d35479723d4.jpg?aki_policy=x_large,0,,-97.01751,,32.76365,108,House,Private room,https://www.airbnb.com/rooms/12987452,1,Grand Prairie
40928815,8.9,190,2,*3Room 1King&2Queen Beds W Parking & SelfCheck In*,3,11,https://a0.muscache.com/im/pictures/c6222ed0-a9eb-4878-90c4-1c937dcba5f5.jpg?aki_policy=x_large,25,,-97.03027,,32.6821,154.643,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/40928815,1,Grand Prairie
27552093,10,328,1.5,1BR/Queen Near ✮ Cowboys ✮ Rangers ✮ Texas Live,1,2,https://a0.muscache.com/im/pictures/a6a8273a-8f16-4eef-aa0e-674c1652ec70.jpg?aki_policy=x_large,29,,-97.03605,,32.77937,45.8206,House,Private room,https://www.airbnb.com/rooms/27552093,1,Grand Prairie
43186599,10,57,2,Cozy Stay Away From Home,4,8,https://a0.muscache.com/im/pictures/7956abc4-4d9d-42c2-a213-d6ee2cab8961.jpg?aki_policy=x_large,8,,-97.05472,,32.66061,173.333,House,Entire home/apt,https://www.airbnb.com/rooms/43186599,1,Grand Prairie
32984151,10,171,1,Quite Gated apartment with 2 swimming pools,1,1,https://a0.muscache.com/im/pictures/74ff5b51-99b4-4f8e-aa7c-ccbd94bdcb1f.jpg?aki_policy=x_large,1,,-97.00665,,32.76424,54.6154,Apartment,Private room,https://www.airbnb.com/rooms/32984151,1,Grand Prairie
42338078,10,122,1.5,Purple- Dallas /Arlington /DFW /Irving,1,2,https://a0.muscache.com/im/pictures/54c33321-c477-402e-b425-683ddc98ab02.jpg?aki_policy=x_large,1,,-97.05479,,32.64065,25.8889,House,Private room,https://www.airbnb.com/rooms/42338078,0,Grand Prairie
1003978623,10,33,2,"Step Back in time. Short Drive to AT&T Stadium, Six Flags, Ball park",3,11,https://odis.homeaway.com/odis/listing/73f6e3bd-9ff7-4b67-a6c4-7402d78b80be.c10.jpg,1,9247772,-97.03510892,,32.75026772,243,House,Entire home/apt,https://www.airbnb.com/rooms/1003978623,1,Grand Prairie
38042066,9.6,254,2.5,Your Dream House For BIG Groups Stay With HEATED POOL,5,16,https://a0.muscache.com/im/pictures/17c5e1bc-8dda-45e6-8deb-2086cf976bf3.jpg?aki_policy=x_large,46,,-97.015,1753160vb,32.76174,284.688,House,Entire home/apt,https://www.airbnb.com/rooms/38042066,1,Grand Prairie
1000369884,10,304,2,"Resort-Like Area Upscale Cozy & Gorgeous 3 Bedroom, 2 Bath Home",3,8,https://odis.homeaway.com/odis/listing/b0576ea3-9659-4518-b5e2-589456686ba4.c10.jpg,38,4288931,-97.0563635,,32.60252627,194.835,House,Entire home/apt,https://www.airbnb.com/rooms/1000369884,0,Grand Prairie
31696369,9.8,66,1.5,Private room near Arlington & Dallas,1,2,https://a0.muscache.com/im/pictures/8d110e0b-d36a-42f1-8f4f-2df3ecdf5b95.jpg?aki_policy=x_large,9,,-97.01754,,32.69903,41,House,Private room,https://www.airbnb.com/rooms/31696369,1,Grand Prairie
20425354,9.7,360,2,"LAKEFRONT,KAYAK,DALLAS,FT WORTH,SANITIZE,SAFE STAY",3,8,https://a0.muscache.com/im/pictures/5ac5f356-ffc0-4a23-8b3f-3aec97932563.jpg?aki_policy=x_large,204,,-96.9735,4759941,32.71815,182.192,House,Entire home/apt,https://www.airbnb.com/rooms/20425354,1,Grand Prairie
29218380,10,322,1,Private Master Bedroom & Bath,1,4,https://a0.muscache.com/im/pictures/7df8d4b6-ca14-4736-8f7c-347375c7c808.jpg?aki_policy=x_large,17,,-97.04009,,32.77662,73.8364,House,Private room,https://www.airbnb.com/rooms/29218380,1,Grand Prairie
21233127,10,312,2.5,"Stay, play & shop: Near Dallas Cowboys/TX Rangers",4,8,https://a0.muscache.com/im/pictures/ba86e0a7-fea5-4888-be1e-a678d658ff09.jpg?aki_policy=x_large,132,,-97.0568,,32.66927,163.674,House,Entire home/apt,https://www.airbnb.com/rooms/21233127,1,Grand Prairie
