airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,average_daily_rate,img_cover,reviews,longitude,latitude,days_available,room_type,url,active_listing,city,listing_date,description
,,,,Neat Suite,0,,109 ,,,-96.61915733,33.20897657,,,https://www.airbnb.com/rooms/16573953?location=Celina%2C%20TX,,McKinney,Feb-16,"My downstairs efficiency apartment is close to old downtown McKinney near Highway 75, 5 and 380. You’ll love my place because it is newly updated and professionally designed. It is light, white and and neat as a pin. It has a private patio of pink crushed granite with furniture and flowers for fun in the fresh air.\nWe have a beautiful treed backyard. Neat Suite is just a short hop to old downtown Mckinney where you'll find lots of non-chain restaurants, bars, antique shops and laundromat close."
,,,,Great Cozy Room with Cable TV! Near I-35W !,1,,23 ,,,-97.30442938,32.60562823,,,https://www.airbnb.com/rooms/19101797?location=Cleburne%2C%20TX,,Fort-Worth,Mar-17,Located near I35W and 15 mins from downtown Fort Worth! This room has a TV with cable. With this room you can also use the two living areas and use the projector screen to watch games! Washer/Dryer and the full kitchen is also available. You can also use my printer to print documents!
,,,,Private bedroom and bathroom,1,,36 ,,,-97.03120556,32.69546218,,,https://www.airbnb.com/rooms/19017079?location=Cedar%20Hill%2C%20TX,,Grand Prairie,May-17,"Near att stadium (7 miles), six flags (6 miles), and globe life park (7.5 miles) and lots of restaurants! Easy access to 20 highway, 360 highway, 161 highway, and 30 highway! Epic water park opening november is right in our backyard!\n\nWe have a private room, restroom, and living area upstairs in our home for rent. Equipped with a queen size bed, 42 inch tv with cable, and wifi. Also a dresser and closet space for clothes. The bathroom is equipped with towels, soap, and shampoo."
,,,,Guest room near SMU/Downtown/DLA AP/Train Station,1,,40 ,,,-96.76266456,32.84853975,,,https://www.airbnb.com/rooms/16435144?location=Carrollton%2C%20TX,,Dallas,Apr-16,1 PRIVATE clean comfy bedroom with 1 queen bed. Share bathroom with a host. provide towels n soaps. Free Wi-Fi. 24 Hours Free Parking at Right Side of Bichbrook Dr. The house is near SMU &amp; Train Station LOVERS LANE walking distance is 10 min. Dallas Love Field airport is 15 min by car. DFW Airport can be there by train .Downtown/Uptown Dallas is 10 min by car/ 4 to 5 stops by train. A lot of Restaurants &amp; Bars at the Greenville Ave which one street away. The neighborhood is very quiet and safe.
,,,,Studio Vibe + Near Downtown,0,,69 ,,,-96.76850128,32.81701126,,,https://www.airbnb.com/rooms/18095161?location=Carrollton%2C%20TX,,Dallas,Feb-16,"Dallas' New Hot Spot! Right off Lower-Greenville Ave. Literally, step out the front door and walk to Roof-Top Restaurants + Shops + Bars. Direct access to Downtown. Comfortably sleeps 3 guests (but will accommodate 4). Designed &amp; Styled by local artist."
,,,,Safe Comfortable Hotel Room at Home near Airport,1,,29 ,,,-96.98570855,32.796003999999996,,,https://www.airbnb.com/rooms/19240734?location=Coppell%2C%20TX,,Irving,May-17,"Full Size Bed with Computer Desk and Chair. You will love staying in my home, it's a 10 minute drive from the DFW airport. Irving is right in the center of Dallas so drive to Downtown or anywhere is a breeze. Neighborhood is safe and quiet.\n\nMy place is great for Business Travelers, solo adventures and for couples.\n\nHouse is situated on corner lot. Extended covered patio with fenced backyard. Kitchen has plenty of counter top space. Neighborhood features includes park area."
,,,,Best Rest! w/ All Essentials/QueenBed Amazon Alexa,1,,39 ,,,-96.95077584,32.91838615,,,https://www.airbnb.com/rooms/16230502?location=Colleyville%2C%20TX,,Irving,Apr-16,"The Best Rest! is a private bedroom in a two-story home. The house is very spacious and open. My guests stay upstairs, and my family stays downstairs. The location is very convenient - we are near every major highway in DFW and the Las Colinas business area. The home is near restaurants, grocery stores, running trails and minutes to DFW airport. My place is very family friendly. You will enjoy the open space and high ceilings."
,,,,One bedroom with en-suite bath in bright condo,1,,39 ,,,-97.00346355,32.86478473,,,https://www.airbnb.com/rooms/19209799?location=Colleyville%2C%20TX,,Irving,Apr-17,"Bedroom 2 in our condo which is located 10 minutes (6 miles) from DFW, 20 minutes (14 miles) to Love Field Airport, and 20 minutes to downtown with high access very close by. Located strategically near shopping and restaurants. Irving Mall is 5 minutes away. Public transport (bus route) is right by the community entrance, and most everything else is a short Uber/Lyft ride away."
,,,,Close to DFW,1,,40 ,,,-96.98030273,32.86754436,,,https://www.airbnb.com/rooms/15661191?location=Colleyville%2C%20TX,,Irving,Oct-16,"Close to restaurants, dining, shopping, DFW airport, large corporations, bus stop, and DART. No need for a car. If I am available, I am more than happy to drive you wherever you need in exchange for a gratuity and any tolls incurred. If I'm not available, everything is a close Uber ride away. Perfect for couples, solo adventurers, business travelers, and furry friends (pets)."
,,,,Room and private restroom,1,,40 ,,,-97.26970375,32.89713853,,,https://www.airbnb.com/rooms/15023782?location=Colleyville%2C%20TX,,Fort-Worth,Sep-16,"I'm a single dad so my boys' room goes unused 50% of the time so you'll be staying in their room &amp; using the guest bathroom. Clean linens and towels provided and you are welcome to my washer/dryer, kitchen, and grill is by the pool. Pool &amp; gym access provided."
,,,,Private Guesthouse Near Bishop Arts District,0,,54 ,,,-96.83440726,32.7606172,,,https://www.airbnb.com/rooms/17796173?location=Cedar%20Hill%2C%20TX,,Dallas,Jan-15,"Great little 300 square foot guest house with private entrance in a quiet corner of a big back yard. Brand new bathroom. Beautiful natural light and smart, stylish furnishings.\n\nPerfectly situated in East Kessler Park, just a mile from the adorable Bishop Arts District and quick access to Downtown and Uptown Dallas. A few blocks from the paved Kessler Park Trail, perfect for a jog or bike ride.\n\nPerfect for couples, solo adventurers, or business travelers."
,,,,Boho-Nomad House Bishop Arts,2,,85 ,,,-96.82460096,32.746345299999994,,,https://www.airbnb.com/rooms/18182135?location=Cedar%20Hill%2C%20TX,,Dallas,Feb-14,"This amazing Boho-chic space (once a Furniture/Clothing Boutique) was recently renovated; it is the space for your next adventure! Interior includes: Tall ceilings, hardwood floors, very large open kitchen and living space, 2 bedrooms, and a small vanity area. Duplex with a separate Guest Suite next door. Breakfast cafe across the street; other cafes and shops nearby. Gypsy-Nomad-Bohemian decor will inspire you to find your tribe and travel the world with them. Yoga mats available."
,,,,Vibrant Historic Studio in Uptown,0,,90 ,,,-96.80841194,32.79771634,,,https://www.airbnb.com/rooms/14855329?location=Carrollton%2C%20TX,,Dallas,Apr-15,"Elegant studio in Uptown's premier historic building – one time home to Judy Garland, Dean Martin and Zsa Zsa Gabor.\n\nMy place is good for couples, solo adventurers, business travelers, families (with kids), and furry friends (pets)."
,,,,Guest Quarters/Efficiency Apartment,0,,59 ,,,-96.86984238,32.74035907,,,https://www.airbnb.com/rooms/5608008?location=Cedar%20Hill%2C%20TX,,Dallas,Nov-13,"Guest Quarters nestled behind Historic Tudor Home. This garage apt features it's own private entrance, separate from main house. Studio should easily accommodate 2 nicely."
,,,,Dynamic Historic Studio in Uptown,0,,100 ,,,-96.8085102,32.79777181,,,https://www.airbnb.com/rooms/18391457?location=Carrollton%2C%20TX,,Dallas,Apr-15,Elegant studio in Uptown's premier historic building. Full of light and beautiful furniture.
,,,,2 bedroom/2 bath Quiet comfy apartment,2,,99 ,,,-96.95762537,32.94836091,,,https://www.airbnb.com/rooms/18751036?location=Coppell%2C%20TX,,Irving,Oct-16,"2 bedroom, 2 bath apartment. Perfect for quick get a ways and a moment of peace. Ideal for multi guest."
,,,,Bishop Arts Dallas :: Adorable Boho Chic Studio,0,,70 ,,,-96.83161451,32.75366189,,,https://www.airbnb.com/rooms/11241239?location=Cedar%20Hill%2C%20TX,,Dallas,Mar-15,"Daydreamers delight in this light, airy, boho-chic style studio. Enjoy all the Bishop Arts area has to offer in this darling studio space. Walking distance to all of the amazing Bishop Arts restaurants, bars, and shops."
,,,,King bed hotel room w/Breakfast (Scottish Inn),1,,69 ,,,-97.32251985,32.64299615,,,https://www.airbnb.com/rooms/15315423?location=Cleburne%2C%20TX,,Fort-Worth,Oct-16,"My place is close to downtown area , Fort Worth Zoo, Will Rogers Coliseum, Amon Carter Museum and Colonial Golf Club. Rodeo at the legendary, Fort Worth Stockyards, or get in the fast lane at the Texas Motor Speedway.Take in a day at Sundance Square, WWII art at the sprawling Modern Art Museum of Fort Worth. Clean rooms, free breakfast, free WI-Fi.... My place is good for couples, solo adventurers, business travelers, and families (with kids)."
,,,,Gorgeous Spacious Home w/ Private Bedroom 1C,1,,40 ,,,-96.64228935,33.22718316,,,https://www.airbnb.com/rooms/16960408?location=Celina%2C%20TX,,McKinney,Jan-17,"My place is close to many restaurants and retail stores Target (3 min), Walmart (5 min), etc. Close to highway 75 and SRT 121, providing quick access to highways. how spacious and clean it is. The second floor is entirely for guests, ensuring near full privacy. If more space is needed (extra bedrooms or couches), then please be sure to inquire! We can work out a deal. My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups."
,,,,"Quiet & open, Free parking near ATT",1,,45 ,,,-97.18667099999999,32.79493075,,,https://www.airbnb.com/rooms/8212956?location=Burleson%2C%20TX,,Fort-Worth,Apr-15,"Queen bed and dresser in roomy house 15-25 min from, in order, Cowboys Stadium/Rangers Ballpark; Verizon Theater/Lonestar Park; DTFW &amp; West 7th; Up/Downtown Dallas, Deep Ellum, Fair Park. Free parking near Stadium/Ballpark, ask me how!"
,,,,"Private Upstairs Loft of Cozy, Quiet Home in Plano",1,,35 ,,,-96.76810823,33.07627719,,,https://www.airbnb.com/rooms/15361663?location=Celina%2C%20TX,,Plano,Aug-16,"Our home is located on a cul-de-sac in a quiet, family friendly neighborhood &amp; comfortably fits 2 guests. \n\nIncludes 1 bedroom (Queen memory foam bed), private bathroom, &amp; exclusive access to lounge (fridge, microwave, TV with Netflix). \n\n~0.5 miles from Starbucks, grocery store, emergency clinic, gas station, &amp; quick food options\n\n~5 minutes from Shops at Legacy, corporate headquarters, 50+ restaurants (we will guide you to the best ones!), &amp; quick access to Dallas North Tollway &amp; 121!"
,,,,Comfort & Convenient to everything.,1,,40 ,,,-97.33046683,32.92159043,,,https://www.airbnb.com/rooms/15551806?location=Colleyville%2C%20TX,,Fort-Worth,Aug-16,"My spacious home is close to The Alliance Business Corridor, Nascar, restaurants &amp; shopping. It's clean and comfortable. I welcome couples, solo adventurers, interns, and business travelers."
,,,,Stylish Condo -DFW Airport 3 miles,2,,87 ,,,-96.99746238,32.85807979,,,https://www.airbnb.com/rooms/2079720?location=Coppell%2C%20TX,,Irving,Oct-13,"Comfortable 2 bedroom condo with w/d in unit. Great for business travelers! DFW Airport 3 Miles/ Las Colinas 3 Miles/ Regent Crossing @ 635 5 Miles/ Northlake College 3 Miles.This HOME away from home is fully equipped, so make yourself comfortable! "
,,,,A Family house with space in spacious Drawing Room,1,,20 ,,,-96.96437151,32.88203514,,,https://www.airbnb.com/rooms/19343437?location=Coppell%2C%20TX,,Irving,Apr-17,A nice place to live in a society located right next to the lake.... peaceful . Hope you will enjoy your stay.\n\nIt is a shared space available in a spacious Drawing Room.
,,,,Flying ~A~ Ranch ,1,,59 ,,,-97.27443581,32.97201978,,,https://www.airbnb.com/rooms/3990995?location=Colleyville%2C%20TX,,Fort-Worth,Aug-14,Fully Furnished \n800sqft Bed Breakfast \nNear Alliance Airport \nTexas Motor Speedway\nI-35 &amp; HWY 170\nUnique Dinning / Shopping\n3 acre Lot \nGated community AirPark\nGREAT SUNSETS / Views\nFly-In Welcome \nEasy Access to ALL DFW area!! \nWi-Fi
,,,,Nothing fancy but definitely comfy!,1,,60 ,,,-97.41628047,32.62127138,,,https://www.airbnb.com/rooms/14910577?location=Cleburne%2C%20TX,,Fort-Worth,Feb-15,"My guest bedroom features a king sized Westin Heavenly bed with clean, comfortable linens. Perfect if you just need a place to crash. You'll have your own bathroom right by the bedroom. Towels provided."
,,,,Master King Irving DFW w/ Cable TV & Door Code,1,,34 ,,,-96.96831101,32.82218374,,,https://www.airbnb.com/rooms/12926165?location=Coppell%2C%20TX,,Irving,Oct-15,"My place is close the DFW and Love airports, restaurants, &amp; Baylor Scott &amp; White Medical Center. My place is good for couples, solo adventurers, and business travelers. Large Kitchen, shared clean bathroom, lock on bedroom door, clean towels &amp; linens, and a large king bed. Upon a reservation confirmation, you will get a door code so you can arrive at any time and come/go as you please. Cable television with over 150 HD channels is in the room."
,,,,Renovated two story town home close to ATT Stadium,2,,99 ,,,-97.10621440000001,32.76757614,,,https://www.airbnb.com/rooms/18462177?location=Cedar%20Hill%2C%20TX,,Arlington,Aug-14,"A two-floor town home about 5-10 minutes from ATT Stadium. Located near restaurants and bars (such as Lincoln Square). Please let me know if you are bringing a fourth guest and I'll place an air mattress on the second floor. Coffee, wifi, tv, washer, dryer, and essentials are included. There are two spots for parking outside. \n\nEnjoy your stay! I'll be available for any support!"
,,,,#3 Private bedroom close to everything,1,,35 ,,,-96.97037789,32.84880425,,,https://www.airbnb.com/rooms/14486085?location=Coppell%2C%20TX,,Irving,Aug-15,This is a queen bed in a private bedroom in my house. The house has 1 bathroom. You will be sharing it with the other guests.
,,,,Private Apt on house property,1,,89 ,,,-97.48774182,32.63195261,,,https://www.airbnb.com/rooms/11743666?location=Cleburne%2C%20TX,,Fort-Worth,Jan-16,"This has a private entrance, with shop access, pool, outdoor kitchen, lake, bike trails, all bills paid. Beautiful home far enough to feel secluded on vacation but only 10 minutes to 20, 30 or 820. No pets."
,,,,House in the Heart of FW-801,2,,60 ,,,-97.33299462,32.722149,,,https://www.airbnb.com/rooms/13914618?location=Burleson%2C%20TX,,Fort-Worth,Mar-15,"Clean &amp; Affordable house in the Historic district of Fort Worth - Less than 2 Miles away from: Stockyards, Downtown FW, TCU, Medical district, Magnolia st., Fairmount area, West 7th st., Fort Zoo/museums &amp; Trinity River. \nYou’ll love my place because of the location, the convenience, the hospitality, &amp; the cleanliness. \nBusiness or Pleasure, My place would fit just perfect!"
,,,,"1. Available now,Private w TV-FREE Movie-Channels",1,,27 ,,,-96.87657871,32.78461236,,,https://www.airbnb.com/rooms/12497555?location=Cedar%20Hill%2C%20TX,,Dallas,Apr-16,"LOW COST MOTEL STYLE PRIVATE ROOMS WITH DOOR LOCK &amp; KEY !\nNO NEED TO SCHEDULE YOUR ARRIVAL AS WE MAY NOT BE HOME TO GREET YOU !\nCOME IN AND OUT ANYTIME AFTER 1PM ON YOUR DAY OF ARRIVAL !!! \n\n24/7 KEYLESS ENTRY DOOR CODE, WIFI INFO, AND EVERYTHING YOU NEED TO KNOW ABOUT YOUR STAY WILL BE DETAILED IN AN EMAIL FROM AIRBNB ONCE RESERVATION CONFIRMED !\n\nPlenty of free parking, 2 full Bathrooms\n100% Hassle free and independent stay !\n\nLOCATION: BICKERS ST. &amp; N WESTMORELAND RD. DALLAS 75212"
,,,,Room of Fame,1,,40 ,,,-96.96183824,32.84637315,,,https://www.airbnb.com/rooms/17134344?location=Carrollton%2C%20TX,,Irving,Sep-16,"Welcome to our place, we are close to DFW Airport (10 mins) and Love Field (25 mins) Irving has many fine restaurants and dining, family-friendly activities, and nightlife. \nIrving is traversed by numerous highways. The Airport Freeway, TX- 183, Interstate 635 , Highway 114 and the President George Bush Turnpike, The Las Colinas area is centered near the intersection of 114 and the George Bush turnpike"
,,,,Southern Comfort,1,,50 ,,,-96.85979929,33.01005899,,,https://www.airbnb.com/rooms/14228623?location=Carrollton%2C%20TX,,Dallas,May-16,"Our home offers you a nice size private bedroom with a comfortable queen size bed, and your own private bathroom. A large walk in closet to place your luggage and hang your clothes. Fridge, microwave, beverage bar, toaster. All the essentials. With a covered parking spot."
,,,,1 private bedroom for rent in 2 BHK,1,,45 ,,,-96.93846521,32.87704551,,,https://www.airbnb.com/rooms/17909257?location=Coppell%2C%20TX,,Irving,Jun-15,A private bedroom with attached bathroom. King size bed. Access to kitchen and the living room. Fully furnished house. Free garage parking included.
,,,,Room Of Fame # 2,1,,39 ,,,-96.96304649999999,32.84662178,,,https://www.airbnb.com/rooms/17040842?location=Colleyville%2C%20TX,,Irving,Sep-16,"Welcome to our place, We are close to DFW Airport (10 mins) and Love Field (25 mins) Irving has many fine restaurants and dining, family-friendly activities, and nightlife. Irving is traversed by numerous highways. The Airport Freeway, TX- 183, Interstate 635 , Highway 114 and the President George Bush Turnpike, The Las Colinas area is centered near the intersection of 114 and the Bush turnpike."
,,,,"Comfy Queen Bedroom! With a 46"" TV. Near I 35-W",1,,26 ,,,-97.30300973,32.6071909,,,https://www.airbnb.com/rooms/18865293?location=Cleburne%2C%20TX,,Fort-Worth,Mar-17,Great cozy home! Very close to Highway I-35 W. Room has a 46\
,,,,Comfy and clean XL sleeper,1,,34 ,,,-96.60096407,33.19944304,,,https://www.airbnb.com/rooms/12113367?location=Celina%2C%20TX,,McKinney,Mar-16,This room is great for a traveling pair or someone that wants a little more space! The room is in a new house and has everything for a comfortable visit. This is the prefect place to stay for shopping and playing in the Historic Downtown McKinney.
,,,,Sunny Spacious House by Love Field,1,,80 ,,,-96.82228961,32.82630873,,,https://www.airbnb.com/rooms/9315963?location=Carrollton%2C%20TX,,Dallas,Nov-15,"New House. Spacious two story house with lots of windows. Centrally located in the Oak Lawn area of Dallas and close to Love Field airport. Large bedroom upstairs, sofa bed downstairs, shower. Downstairs is large combined kitchen and dining area."
,,,,"Frisco getaway! 4 bed, 4 bath home! 3,800 sqft!",4,,250 ,,,-96.86897742,33.14514918,,,https://www.airbnb.com/rooms/19491573?location=Celina%2C%20TX,,Frisco,May-17,"Beautiful Frisco home close to Toyota, cowboys training arena and minutes from many local shops, restaurants and theaters! You will find you are near everything when you stay here at our lovely house. You will get the entire place to yourself as well!"
,,,,The Suite,1,,75 ,,,-97.11030047,32.71196158,,,https://www.airbnb.com/rooms/2617711?location=Cedar%20Hill%2C%20TX,,Arlington,Mar-14,"'The Suite' has a large bedroom, 2 bathrooms, sitting room and kitchenette with central air that sleeps 3.\n\nBedroom has queen Sleep Number bed and sleeper sofa in sitting room. Quiet area to relax and the deep swimming pool helps make the Texas outdoors enjoyable - especially during the summer."
,,,,Runge Range Holiday Home,4,,275 ,,,-96.62746702,33.19606864,,,https://www.airbnb.com/rooms/18249443?location=Celina%2C%20TX,,McKinney,Apr-17,"Thank you for your interest in our home, located in McKinney’s historic district. The house was built in 1897 and is listed on the historic registry. Ryan grew up in this home and purchased it from his parents in 2013. We spent 4 years renovating the home, finding ways to incorporate original details into an improved layout. The original back porch was restored and many historic features were found from other historic homes, such as the porch spindles, stained glass windows and corbels."
,,,,Cozy in the Cultural District,1,,105 ,,,-97.37045422,32.75282681,,,https://www.airbnb.com/rooms/13495140?location=Burleson%2C%20TX,,Fort-Worth,Jul-14,"My place is close to nightlife, public transport, and family-friendly activities. You’ll love my place because it is in the heart of the Cultural District. Within walking distance to multiple museums and the nightlife on West 7th. My place is good for couples, solo adventurers, and business travelers."
,,,,The French Room,1,,45 ,,,-97.03804466,32.59239899,,,https://www.airbnb.com/rooms/14374772?location=Cedar%20Hill%2C%20TX,,Grand Prairie,Mar-15,Need a place to stay for a few days on holiday weekends or extended? We have a fully furnished bedroom or shared room in a new beautiful home only few minutes from lake and oasis. Lynn Creek Park and Cedar Hill State parks only minutes away.
,,,,Single Private Bedroom,1,,30 ,,,-97.11925921,32.6474961,,,https://www.airbnb.com/rooms/17749690?location=Cedar%20Hill%2C%20TX,,Arlington,Nov-16,"Cozy private room, great for individuals traveling solo."
,,,,"Awesome Crashpad, Near DFW Airport",1,,55 ,,,-96.961325,32.82896151,,,https://www.airbnb.com/rooms/12049069?location=Coppell%2C%20TX,,Irving,Dec-15,"Awesome Crashpad, 9 minutes to DFW airport, in well-established and friendly neighborhood! Amenities include high speed internet (50 Mbps), cable TV and maid service. Within close proximity of the residence is a grocery store and restaurants."
,,,,Stylish Condo -DFW Airport 3 miles,2,,87 ,,,-96.99746238,32.85807979,,,https://www.airbnb.com/rooms/2079720?location=Colleyville%2C%20TX,,Irving,Oct-13,"Comfortable 2 bedroom condo with w/d in unit. Great for business travelers! DFW Airport 3 Miles/ Las Colinas 3 Miles/ Regent Crossing @ 635 5 Miles/ Northlake College 3 Miles.This HOME away from home is fully equipped, so make yourself comfortable! "
,,,,Fort Worth Living on Trinity Trail,2,,163 ,,,-97.36430937,32.72357802,,,https://www.airbnb.com/rooms/6674357?location=Burleson%2C%20TX,,Fort-Worth,May-15,Beautiful community on the best part of the Trinity Trail. Loaded community with everything fun Fort Worth close by and moments from downtown.
,,,,Room with a View,1,,40 ,,,-97.29631918,32.85147275,,,https://www.airbnb.com/rooms/16518745?location=Colleyville%2C%20TX,,Fort-Worth,Apr-16,"Upstairs private room with full bath available for rent. Includes queen bed, TV, full bath, access to Wi-Fi, Direct TV cable, computer room, wireless printer, game room, pool table, outdoor hot tub, outdoor pool, grill, fully stocked kitchen, located on golf course, walking trail around lake. This space is located upstairs."
,,,,Cozy Country Guest Home,0,,125 ,,,-96.57202034,33.22119132,,,https://www.airbnb.com/rooms/9585796?location=Celina%2C%20TX,,McKinney,Nov-15,"Tucked away on a 30 acre equine sanctuary, this cozy guest home features a claw foot tub, a peaceful sitting area and scenic views. Wake up to enjoy nature and horses grazing in nearby pastures. Only 6 minutes from Historic Downtown McKinney."
,,,,South Arlington 5 BR home on 2 1/2 acres,5,,350 ,,,-97.16317067,32.64135699,,,https://www.airbnb.com/rooms/15007149?location=Cleburne%2C%20TX,,Arlington,Sep-16,"Our 3,150 SF home is close to Six Flags (15 Miles), AT&amp;T Stadium ), Great Wolf Lodge (30 Miles), restaurants and dining, family-friendly activities, nightlife. You’ll love our place because of the location, open space, lots of rooms, 65\"
,,,,Hilltop Cottage near TCU & Colonial Golf Course,2,,399 ,,,-97.36631373,32.69847555,,,https://www.airbnb.com/rooms/18930658?location=Cleburne%2C%20TX,,Fort-Worth,May-17,"Huge mature shade trees welcome you to this darling 2 bedroom, 1 bath cottage on a lovely street 2 blocks from TCU campus! If you are a TCU parent, it's nice to have your college student stay with you and spend more time together during your visit!"
,,,,Clean and safe place close to DFW Airport (Room 1),1,,40 ,,,-96.94427234,32.94649638,,,https://www.airbnb.com/rooms/16239637?location=Colleyville%2C%20TX,,Irving,Nov-16,"Our house is in a very quiet, nice and safe neighborhood. The DFW airport is just 15 minutes drive away. The DART 401 Bus Line is 10 minutes walk away. Restaurants and Parks are within walking distance. You will access to our kitchen as well."
,,,,Private Guesthouse Near Bishop Arts District,0,,54 ,,,-96.83440726,32.7606172,,,https://www.airbnb.com/rooms/17796173?location=Carrollton%2C%20TX,,Dallas,Jan-15,"Great little 300 square foot guest house with private entrance in a quiet corner of a big back yard. Brand new bathroom. Beautiful natural light and smart, stylish furnishings.\n\nPerfectly situated in East Kessler Park, just a mile from the adorable Bishop Arts District and quick access to Downtown and Uptown Dallas. A few blocks from the paved Kessler Park Trail, perfect for a jog or bike ride.\n\nPerfect for couples, solo adventurers, or business travelers."
,,,,AMERICAN AIRLINES AND VICTORY PARK..COMING SOON,1,,60 ,,,-96.95266758,32.94625164,,,https://www.airbnb.com/rooms/13515256?location=Coppell%2C%20TX,,Irving,Nov-15,"We are in the Heart of Dallas, close to the American Airline center and Victory Park."
,,,,LOCAL VIBE + Near Downtown Dallas,1,,91 ,,,-96.76349599,32.80335948,,,https://www.airbnb.com/rooms/15172975?location=Carrollton%2C%20TX,,Dallas,Dec-13,"Feel like a local! Conveniently located near downtown Dallas. Experience Dallas' some top-rated favorites such as, Garden Cafe, Sugar Bacon, along with many other must-visit places. Only 2.5 miles to downtown. Fresh 1 bdrm / 1 bath apartment, with full kitchen, living &amp; dining areas, accompanied with a quaint courtyard. Direct access to public transportation. Don't have the dates you need? Check out: https://www.airbnb.com/manage-your-space/12274983"
,,,,"Private, quiet bedroom suite in Bishop Arts",1,,37 ,,,-96.85351322,32.74436214,,,https://www.airbnb.com/rooms/18698680?location=Cedar%20Hill%2C%20TX,,Dallas,May-15,"Apartment in the top floor of a house built in 1928 and restored in 2015. Ten-foot ceilings, upgraded flooring and fixtures, quiet space for you to rest and recharge whether you're in Dallas for business or pleasure. Downtown Dallas is 10 minutes away -- and you're just 20 minutes from Six Flags, Cowboys Stadium, Globe Life Park and Hurricane Harbor, and just 30 minutes from downtown Fort Worth."
,,,,Guesthouse w/Private Pool,1,,50 ,,,-97.37488416,32.68812819,,,https://www.airbnb.com/rooms/14755766?location=Cleburne%2C%20TX,,Fort-Worth,Aug-16,"The building is a guest house in our backyard, you will have the whole place to yourself. 600sf guesthouse with: \n\n-1 queen bedroom\n-Separate sitting area\n-Private back porch\n-Private bathroom and shower\n-Fully furnished kitchen\n-Private entrance\n-Access to park and walking trails \n-Access to the family private pool."
,,,,Cozy private bedroom near DFW airport/ Las Colinas,1,,40 ,,,-96.98031248,32.86212863,,,https://www.airbnb.com/rooms/17446786?location=Coppell%2C%20TX,,Irving,Jul-16,"Our cozy 4 bedroom Home It is located in Las Colinas-Irving, 7 minutes from DFW Airport,and 5 minutes from the Irving Convention center,15 minutes from Lovefield Airport It's also, about 5 minutes from top-notch restaurants and country clubs and other venues. This beautiful 1 bedroom w/ shared bathroom with a comfy full bed and walk in closet, and mini fridge is ready for you with, You will love the location, and our big back yard where you can sit and relax. everything is a close Uber ride away"
,,,,Freedom Home 2,1,,45 ,,,-97.22610473,32.84106397,,,https://www.airbnb.com/rooms/15486132?location=Colleyville%2C%20TX,,Fort-Worth,Sep-16,"My place is close to the airport and parks. You’ll love my place because of the light, the comfy bed, the kitchen, and the coziness. My place is good for couples, solo adventurers, and business travelers. It offers a full size bed only, with a private bathroom!"
,,,,"Queen bed close to dfw, Irving",1,,50 ,,,-97.00319209,32.84800109,,,https://www.airbnb.com/rooms/17668140?location=Colleyville%2C%20TX,,Irving,Sep-16,"Hi, I am renting my extra bedroom here. You will not get a hotel experience, but you will feel like your own home. I am a very easy going person and will try my best to give you the best airbnb experience. I am only 10 mins away from DFW airport. I have kept the description minimal so that your expectation is lower, but I promise you wont be disappointed. Come and explore. Ask me any questions or concerns. Thanks for looking."
,,,,"Better than a manger, but not much.",0,,30 ,,,-97.09816456,33.21989289,,,https://www.airbnb.com/rooms/16959627?location=Celina%2C%20TX,,Denton,Oct-14,"This is nothing fancy. Simply a place to lay your head for the night. No bathroom, no shower, no sink, but the van does have a camp stove you are welcome to use. This is a work in progress. Please stay at your own risk. As the name implies it is really just a warm place to lay your head for the night. Not great, but better than a manger :)"
,,,,UNT Apartment walk to Fry St or Denton Square,1,,52 ,,,-97.14568891,33.21678091,,,https://www.airbnb.com/rooms/18635955?location=Corinth%2C%20TX,,Denton,May-17,"Roll out of bed and onto the University of North Texas campus — you can’t get any closer than this! Located in the heart of Denton you can see all of fry street and its nightlife from your patio. There are over 50 bars within walking distance, live music everywhere and the famous town square just a five minute walk up the road. Private bedroom, bathroom and closet space. Amenities include swimming pool with sun deck, 24 hour fitness center, 24 hour computer lab, and rec center with arcade games."
,,,,Updated Modern House,1,,45 ,,,-96.96639606,32.81196414,,,https://www.airbnb.com/rooms/16225510?location=Coppell%2C%20TX,,Irving,Jun-16,"My beautifully remodeled house is close to the airport (8.7 miles), the Irving Mall (3.8 miles), and plenty of great restaurants. The private bedroom accommodates up to two guests with a queen size bed. A little more than $15 for an uber ride from the DFW airport. Washer and dryer included as well as full kitchen. Free wi/fi. We have 4 bedrooms. I stay in one of the bedrooms and I have a roommate in the other bedroom. We are quiet and keep to ourselves but can be social."
,,,,Comfortable in Ft Worth near dwtn,1,,65 ,,,-97.25228982,32.76368078,,,https://www.airbnb.com/rooms/5576507?location=Colleyville%2C%20TX,,Fort-Worth,Mar-15,"Beautiful, comfortable home, located 10 minutes from downtown Ft. Worth, 15 minutes from Arlington attractions and 30 minutes from Dallas. 2 dogs, 2 cat and 2 working professionals who are happy to share meals on the patio and coffee in the morning."
