airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,adr,img_cover,reviews,longitude,latitude,days_available,room_type,airbnb_url,active_listing,market
17456097,9.3,House,2.5,Comfortable place to stay,1,2,62.0,https://a0.muscache.com/im/pictures/838c87d9-d573-4553-a2f2-084f0d684373.jpg?aki_policy=x_large,11,-97.1161,32.76465,90,Private room,https://www.airbnb.com/rooms/17456097,1,Arlington
39396064,9.3,Condominium,2.0,"ARL12-DFW ""Central Access Hub"" Condo 2bd 2ba",2,6,107.917,https://a0.muscache.com/im/pictures/1d29acd4-31e6-47bd-b18c-4bf36bac13a3.jpg?aki_policy=x_large,3,-97.08414,32.77019,18,Entire home/apt,https://www.airbnb.com/rooms/39396064,1,Arlington
45566193,10.0,Apartment,1.0,Home Away From Home,1,2,61.6667,https://a0.muscache.com/im/pictures/cf908461-c9f4-4c4d-a193-04f7114c707b.jpg?aki_policy=x_large,2,-97.11689,32.75856,30,Private room,https://www.airbnb.com/rooms/45566193,1,Arlington
14102445,9.5,Bungalow,3.0,Main St Arlington 1 m AT&T Stadium 7 Queen 2 Twins,4,16,327.0,https://a0.muscache.com/im/pictures/22791d45-fd20-4338-a0fe-8c4aa3f67c9d.jpg?aki_policy=x_large,73,-97.11315,32.7354,301,Entire home/apt,https://www.airbnb.com/rooms/14102445,1,Arlington
37249349,,Condominium,3.5,Available January 2021 - Arlington Entertain Dist,3,6,250.0,https://a0.muscache.com/im/pictures/530a894e-6396-4ec5-9fbc-cb9d0c742f83.jpg?aki_policy=x_large,0,-97.0903,32.75419,30,Entire home/apt,https://www.airbnb.com/rooms/37249349,1,Arlington
1002721909,10.0,house,2.5,Minimum30 day rental 2000 sq. ft. Home 20 min from downtown Ft. Worth and Dallas,3,8,201.437,https://media.vrbo.com/lodging/32000000/31820000/31810100/31810059/ad03a05b.c10.jpg,1,-97.1313422,32.7545064,191,Entire home/apt,https://www.airbnb.com/rooms/1002721909,1,Arlington
45756064,,Apartment,4.0,Fun Netflix &chill large luxury 4brm apt Down town,4,8,246.6,https://a0.muscache.com/im/pictures/b879ac62-af80-40ff-aafc-9bf7fe744aa5.jpg?aki_policy=x_large,0,-97.1199,32.73568,31,Entire home/apt,https://www.airbnb.com/rooms/45756064,1,Arlington
29419571,9.8,House,3.0,Chic and Comfy 2 Story Home for Big Groups,5,16,220.43,https://a0.muscache.com/im/pictures/01c96177-364b-4316-b8b1-92bcbf9e414e.jpg?aki_policy=x_large,89,-97.06851,32.72584,96,Entire home/apt,https://www.airbnb.com/rooms/29419571,1,Arlington
44036991,7.7,Apartment,1.0,AT&T Stadium Airbnb,1,2,68.2828,https://a0.muscache.com/im/pictures/ff3cb301-cf65-43d8-a1ae-5a4a68b152be.jpg?aki_policy=x_large,6,-97.08875,32.7501,98,Entire home/apt,https://www.airbnb.com/rooms/44036991,1,Arlington
44330622,10.0,House,1.0,Tidy Home Near UTA and Cowboys Stadium,2,1,35.8333,https://a0.muscache.com/im/pictures/c74d79ef-2ab4-4646-affc-fd36cfaedaba.jpg?aki_policy=x_large,1,-97.17261,32.63843,62,Private room,https://www.airbnb.com/rooms/44330622,1,Arlington
43531993,9.6,Apartment,1.0,⍟Best Located Apt By AT&T⍟Comfy Beds⍟Awesome Hosts,2,6,89.3363,https://a0.muscache.com/im/pictures/668a7bd5-1867-4e35-8fad-a12b4b9876ea.jpg?aki_policy=x_large,18,-97.10093,32.74499,140,Entire home/apt,https://www.airbnb.com/rooms/43531993,1,Arlington
35043206,9.5,Apartment,1.0,Quick bedroom!,1,4,81.6346,https://a0.muscache.com/im/pictures/47378d53-7ea3-452e-a1b5-474eec2d08e7.jpg?aki_policy=x_large,8,-97.07774,32.72699,91,Entire home/apt,https://www.airbnb.com/rooms/35043206,1,Arlington
43031672,9.0,Villa,3.5,Arlington2Bed+3Shower+6sixFLAG+Cowboy+TXuniversity,1,3,43.8462,https://a0.muscache.com/im/pictures/miso/Hosting-43031672/original/28ae7e0a-1a29-40ca-8ba2-4a743016208c.jpeg?aki_policy=x_large,2,-97.078,32.767,119,Private room,https://www.airbnb.com/rooms/43031672,1,Arlington
45673821,,Room in hotel,1.0,Wonderful King Unit! Close to Attractions and Pool,1,4,95.0,https://a0.muscache.com/im/pictures/dfca14a5-21ee-4918-8c60-0acb9f02a780.jpg?aki_policy=x_large,0,-97.10953,32.7571,31,Private room,https://www.airbnb.com/rooms/45673821,1,Arlington
29078099,10.0,House,1.0,The lakeside oasis,1,2,250.0,https://a0.muscache.com/im/pictures/0014d050-5974-47fa-97f1-e3707a12fa16.jpg?aki_policy=x_large,1,-97.23022,32.67241,29,Entire home/apt,https://www.airbnb.com/rooms/29078099,1,Arlington
44760802,9.2,House,1.0,⍟Fun Cozy House By AT&T⍟Comfy Beds⍟Awesome Hosts,2,6,108.995,https://a0.muscache.com/im/pictures/d596b737-6ec2-4c57-842e-916b89d326a4.jpg?aki_policy=x_large,10,-97.10398,32.74335,80,Entire home/apt,https://www.airbnb.com/rooms/44760802,1,Arlington
22777310,9.0,House,2.0,Cozy Home.,2,2,55.0,https://a0.muscache.com/im/pictures/f9d3635f-b332-4fe0-b19d-6a2155caddc5.jpg?aki_policy=x_large,3,-97.11702,32.61705,62,Private room,https://www.airbnb.com/rooms/22777310,1,Arlington
42474757,9.5,House,3.5,GrandResidence @611 Home,5,10,376.288,https://a0.muscache.com/im/pictures/a7f106b9-bc8f-4304-8f4f-cd31236a0b87.jpg?aki_policy=x_large,4,-97.11257,32.72365,138,Entire home/apt,https://www.airbnb.com/rooms/42474757,1,Arlington
41238323,10.0,Cottage,2.5,Meg’s Cozy Family Retreat in Downtown Arlington,3,8,290.0,https://a0.muscache.com/im/pictures/9fcf4fab-166c-4c97-9c66-f9b8f82cd441.jpg?aki_policy=x_large,1,-97.1099,32.7391,178,Entire home/apt,https://www.airbnb.com/rooms/41238323,1,Arlington
45066514,9.3,Apartment,1.0,Cozy Studio Apartment,1,2,79.2308,https://a0.muscache.com/im/pictures/d9cabf07-f6d0-49b7-aad4-b50aab374fc7.jpg?aki_policy=x_large,6,-97.11334,32.71355,92,Entire home/apt,https://www.airbnb.com/rooms/45066514,1,Arlington
34207377,8.8,House,1.0,Happy Space!,1,3,55.7627,https://a0.muscache.com/im/pictures/ca013ab4-c521-483e-913e-a174dee0c00a.jpg?aki_policy=x_large,17,-97.18962,32.68711,196,Private room,https://www.airbnb.com/rooms/34207377,1,Arlington
42112246,9.0,Apartment,1.0,Heart of Arlington,0,3,90.0,https://a0.muscache.com/im/pictures/3ff7e95c-96ff-4c4b-af8c-7dab04d928ae.jpg?aki_policy=x_large,2,-97.10259,32.77253,44,Entire home/apt,https://www.airbnb.com/rooms/42112246,1,Arlington
42023324,10.0,Guest suite,1.0,Dream House in The Oaks,1,4,63.0,https://a0.muscache.com/im/pictures/803124ed-8b6d-497f-9fbb-043cb6d0ce7f.jpg?aki_policy=x_large,1,-97.15538,32.7484,13,Entire home/apt,https://www.airbnb.com/rooms/42023324,1,Arlington
33776052,8.2,Apartment,3.5,Franklin Mansion - Huge Home Near Stadiums w/Pool & Hot Tub,5,16,531.365,https://a0.muscache.com/im/pictures/ce7299e2-4089-460e-a25f-6f80558a3368.jpg?aki_policy=x_large,17,-97.11022,32.77174,149,Entire home/apt,https://www.airbnb.com/rooms/33776052,1,Arlington
39217358,9.0,Apartment,2.0,Fan Friendly,1,4,120.907,https://a0.muscache.com/im/pictures/cc2c1afe-29ed-4885-aa58-d8613ade0990.jpg?aki_policy=x_large,4,-97.09416,32.75713,262,Entire home/apt,https://www.airbnb.com/rooms/39217358,1,Arlington
14204692,9.9,House,2.0,Great location! Almost entire home!,1,3,45.3077,https://a0.muscache.com/im/pictures/1b4e688c-a81a-42f7-bf6b-ac3d4b4e77be.jpg?aki_policy=x_large,42,-97.103,32.653,61,Private room,https://www.airbnb.com/rooms/14204692,1,Arlington
44292433,2.0,Apartment,1.0,Gaming experience,1,2,125.0,https://a0.muscache.com/im/pictures/de55d92b-c19f-4b22-88e0-65bc7d744cc8.jpg?aki_policy=x_large,1,-97.18763,32.64191,29,Private room,https://www.airbnb.com/rooms/44292433,1,Arlington
12494800,9.9,House,1.0,1 block walk to AT&T Cowboys and Rangers Stadium!!,2,6,179.688,https://a0.muscache.com/im/pictures/7326f7a4-3789-466a-8a31-7c8adc91a41e.jpg?aki_policy=x_large,73,-97.099,32.747,175,Entire home/apt,https://www.airbnb.com/rooms/12494800,1,Arlington
36311247,8.8,Apartment,1.0,AT&T Stadium Apartment,1,2,115.25,https://a0.muscache.com/im/pictures/35d9e723-e62b-469e-a58b-a76efdf40a79.jpg?aki_policy=x_large,9,-97.1097,32.78286,71,Entire home/apt,https://www.airbnb.com/rooms/36311247,1,Arlington
22322992,9.9,House,1.0,Cozy Arlington home near AT&T Stadium and more!,4,9,140.915,https://a0.muscache.com/im/pictures/03731f31-f54d-4a46-b1ed-3ba1ecbac20a.jpg?aki_policy=x_large,104,-97.09351,32.71633,101,Entire home/apt,https://www.airbnb.com/rooms/22322992,1,Arlington
9808078,9.8,House,2.0,WALKING DISTANCE TO STADIUM 2 kings Hot Tub,4,10,642.697,https://a0.muscache.com/im/pictures/8c598f47-f215-4c60-aaa2-2084e844cbcc.jpg?aki_policy=x_large,28,-97.09328,32.75594,130,Entire home/apt,https://www.airbnb.com/rooms/9808078,1,Arlington
40210326,,Bed and breakfast,1.0,Private Guest room,1,2,120.0,https://a0.muscache.com/im/pictures/429ef7b9-a163-49bb-89c8-7e93981dc08f.jpg?aki_policy=x_large,0,-97.0848,32.64482,31,Private room,https://www.airbnb.com/rooms/40210326,1,Arlington
1003332704,6.0,house,2.0,Wow Wow 3Minute Walking Distance to Dallas Cowboy Stadium/ Fun and more Fun 🤪,3,8,430.312,https://odis.homeaway.com/odis/listing/7c444b75-51f8-4113-85b4-54c1acbfd0c8.c10.jpg,1,-97.0969653,32.7533095,146,Entire home/apt,https://www.airbnb.com/rooms/1003332704,1,Arlington
32156561,9.6,Townhouse,1.0,CUTE & COZY Upscale Townhome RIGHT BY Stadium!,2,6,148.412,https://a0.muscache.com/im/pictures/666faf36-ace2-4994-aa5f-6521c690de05.jpg?aki_policy=x_large,14,-97.09712,32.75215,105,Entire home/apt,https://www.airbnb.com/rooms/32156561,1,Arlington
45186434,,Serviced apartment,2.0,Your home away from home | 2BR in Arlington,2,5,65.0,https://a0.muscache.com/im/pictures/c7b11292-2840-430c-85cd-35f67c821151.jpg?aki_policy=x_large,0,-97.136,32.663,31,Entire home/apt,https://www.airbnb.com/rooms/45186434,1,Arlington
36915156,10.0,House,2.0,"Enjoy peace, quiet and comfort in Arlington!",3,6,250.0,https://a0.muscache.com/im/pictures/0de73ead-f227-49fb-bad9-d848fda6df54.jpg?aki_policy=x_large,3,-97.14338,32.67993,1,Entire home/apt,https://www.airbnb.com/rooms/36915156,1,Arlington
15320138,9.5,Apartment,1.0,Updated 2 BR Apt near Stadiums,2,5,72.2812,https://a0.muscache.com/im/pictures/162077ef-6e7c-4e8a-827e-53b95258f3b4.jpg?aki_policy=x_large,48,-97.10481,32.76738,34,Entire home/apt,https://www.airbnb.com/rooms/15320138,1,Arlington
19085967,9.8,House,1.0,2 Bedroom/ SweetTEXAS home!,2,4,136.316,https://a0.muscache.com/im/pictures/c3afb408-8f98-478d-a158-a977c5d5c08f.jpg?aki_policy=x_large,19,-97.0854,32.64324,54,Entire home/apt,https://www.airbnb.com/rooms/19085967,1,Arlington
35389450,10.0,House,1.0,Large home in quiet neighborhood,1,2,31.0,https://a0.muscache.com/im/pictures/0953a47c-1aa7-4fbe-8583-ecf485b854fb.jpg?aki_policy=x_large,1,-97.1224,32.61658,30,Private room,https://www.airbnb.com/rooms/35389450,1,Arlington
44281913,9.2,Apartment,1.0,Professional stay in the heart of Arlington,2,5,118.551,https://a0.muscache.com/im/pictures/e73ea6ee-3c21-4a79-ab39-5a9a703b2637.jpg?aki_policy=x_large,5,-97.08958,32.76634,120,Entire home/apt,https://www.airbnb.com/rooms/44281913,1,Arlington
29935862,,Apartment,1.0,Beautiful nice cozy home,0,2,125.0,https://a0.muscache.com/im/pictures/5989d9e5-ba89-4a42-846f-74d36d648ad4.jpg?aki_policy=x_large,0,-97.15763,32.75746,30,Private room,https://www.airbnb.com/rooms/29935862,1,Arlington
45673819,,Room in hotel,2.0,"Two Units for 12, Perfect for Families, Pool!",2,12,190.533,https://a0.muscache.com/im/pictures/eca8530b-2ae5-4bf1-ade3-db63ab3e0499.jpg?aki_policy=x_large,0,-97.11078,32.75737,31,Private room,https://www.airbnb.com/rooms/45673819,1,Arlington
45030330,9.0,Villa,3.5,Dallas3BED+Airport+6SixFLAG+University TX +AT&T+lk,1,3,49.0,https://a0.muscache.com/im/pictures/miso/Hosting-45030330/original/f9d5ec97-5d9a-49e8-8419-303965bc4a8f.jpeg?aki_policy=x_large,2,-97.078,32.767,29,Private room,https://www.airbnb.com/rooms/45030330,1,Arlington
43127706,8.6,Apartment,2.0,✪Industrial Farmhouse Apartment | Social Distance✪,2,6,122.892,https://a0.muscache.com/im/pictures/7de605a1-6f3e-4602-9f15-ce5fd7537bd6.jpg?aki_policy=x_large,22,-97.09817,32.74754,168,Entire home/apt,https://www.airbnb.com/rooms/43127706,1,Arlington
43855103,9.7,Apartment,1.0,Family Friendly* WALK 2 AT&T STDM Spacious & Clean,1,4,91.304,https://a0.muscache.com/im/pictures/533fd976-ab80-4eb8-9a90-616511e606d3.jpg?aki_policy=x_large,15,-97.10429,32.7496,151,Entire home/apt,https://www.airbnb.com/rooms/43855103,1,Arlington
39110663,9.0,House,1.0,2 Bedrooms with Private Bathroom+Gameroom,2,4,83.8064,https://a0.muscache.com/im/pictures/f8c08d94-bfd5-4607-b651-563c14ab6002.jpg?aki_policy=x_large,8,-97.09867,32.61085,324,Private room,https://www.airbnb.com/rooms/39110663,1,Arlington
19698481,10.0,House,2.0,"Cozy Modern Home II, Arlington, AT&T Stadium",4,10,53.9524,https://a0.muscache.com/im/pictures/586f9949-6996-465a-a3ce-7268a41bd102.jpg?aki_policy=x_large,32,-97.07802,32.76745,24,Entire home/apt,https://www.airbnb.com/rooms/19698481,1,Arlington
17570142,10.0,House,1.0,Quite Arlington space just south of UTA & Stadiums,1,2,41.5161,https://a0.muscache.com/im/pictures/bb444416-7407-4494-93d5-e56633fe4f6e.jpg?aki_policy=x_large,27,-97.15419,32.64131,64,Private room,https://www.airbnb.com/rooms/17570142,1,Arlington
37528995,,House,1.0,The Crest Basecamp,1,2,75.0,https://a0.muscache.com/im/pictures/10284878-40a6-484d-b68a-16b0cc41edc5.jpg?aki_policy=x_large,0,-97.17267,32.69811,181,Private room,https://www.airbnb.com/rooms/37528995,1,Arlington
45702651,,Serviced apartment,2.0,Your home away from home | 2BR in Arlington,2,5,65.0,https://a0.muscache.com/im/pictures/c7b11292-2840-430c-85cd-35f67c821151.jpg?aki_policy=x_large,0,-97.136,32.663,31,Entire home/apt,https://www.airbnb.com/rooms/45702651,1,Arlington
41525333,10.0,House,2.0,Cowboys Casa!! ~Walk to stadium!~,3,8,150.127,https://a0.muscache.com/im/pictures/322e4c55-fa00-4389-a745-8e2266557585.jpg?aki_policy=x_large,37,-97.10322,32.74802,182,Entire home/apt,https://www.airbnb.com/rooms/41525333,1,Arlington
21557359,10.0,Guesthouse,1.0,Private Gatehouse in Arlington TX,1,2,70.3333,https://a0.muscache.com/im/pictures/72e8fe13-1d0a-4bcf-8ad8-d64f4766b559.jpg?aki_policy=x_large,110,-97.0839,32.67255,20,Entire home/apt,https://www.airbnb.com/rooms/21557359,1,Arlington
38696541,9.3,House,2.0,"4 bd, 2 bath: Walk- AT&T, GlobeLife, Texas live,",4,12,208.0,https://a0.muscache.com/im/pictures/9958001f-4201-4129-b014-55500493aba2.jpg?aki_policy=x_large,24,-97.10268,32.75421,61,Entire home/apt,https://www.airbnb.com/rooms/38696541,1,Arlington
33858294,9.7,House,2.0,Texas Star,3,6,229.384,https://a0.muscache.com/im/pictures/54b1c2a6-db2b-4261-8d68-90a87e2cd720.jpg?aki_policy=x_large,56,-97.1343,32.74231,305,Entire home/apt,https://www.airbnb.com/rooms/33858294,1,Arlington
25505590,9.1,House,2.0,Large Contemporary home 0.5 miles to AT&T Stadium,4,12,356.494,https://a0.muscache.com/im/pictures/1e2e9d34-74f9-4416-bcb2-6dc60ee1f08f.jpg?aki_policy=x_large,14,-97.10237,32.74476,311,Entire home/apt,https://www.airbnb.com/rooms/25505590,1,Arlington
45920122,,Serviced apartment,1.0,Your home away from home | 1BR in Arlington,1,3,47.0,https://a0.muscache.com/im/pictures/33f5ea6e-a066-49d5-a118-5a3509bf0164.jpg?aki_policy=x_large,0,-97.136,32.663,31,Entire home/apt,https://www.airbnb.com/rooms/45920122,1,Arlington
44475166,7.5,House,1.0,"Beautiful, Spacious house near it all!!",4,8,138.368,https://a0.muscache.com/im/pictures/be188829-b1cd-4d79-9b08-ea743566d0c7.jpg?aki_policy=x_large,4,-97.16704,32.64494,51,Entire home/apt,https://www.airbnb.com/rooms/44475166,1,Arlington
21012702,9.9,House,1.5,Beautiful Pool Home Central to Dallas & Ft Worth!!,1,2,62.9722,https://a0.muscache.com/im/pictures/da8e16e3-33b1-4606-957e-fd5989f408cc.jpg?aki_policy=x_large,79,-97.08866,32.77776,59,Private room,https://www.airbnb.com/rooms/21012702,1,Arlington
23836997,9.6,House,3.0,"Whole house, 3 BR/3BA - Near ATT Stadium",3,8,178.9,https://a0.muscache.com/im/pictures/0c7e953d-73b5-4e07-a5e9-46a63b71dd1d.jpg?aki_policy=x_large,63,-97.07971,32.73789,187,Entire home/apt,https://www.airbnb.com/rooms/23836997,1,Arlington
20797098,9.9,House,1.5,Relaxing Pool Home Central to Dallas & Ft Worth!!,2,6,65.4023,https://a0.muscache.com/im/pictures/27238148-5454-4bbf-9ece-2dbdad0336ac.jpg?aki_policy=x_large,106,-97.08886,32.77723,149,Private room,https://www.airbnb.com/rooms/20797098,1,Arlington
28988187,9.7,House,3.0,Arlington Perfect Stay - Entertainment District,5,16,225.897,https://a0.muscache.com/im/pictures/69e662b6-b94b-4d7d-bae2-53435fe9c33d.jpg?aki_policy=x_large,40,-97.07491,32.77078,141,Entire home/apt,https://www.airbnb.com/rooms/28988187,1,Arlington
24470621,9.5,Townhouse,1.0,Contemporary home 0.5 miles from AT&T stadium,2,5,213.462,https://a0.muscache.com/im/pictures/68e4ea80-9e56-4967-b344-71ffeada95e3.jpg?aki_policy=x_large,45,-97.10254,32.74271,275,Entire home/apt,https://www.airbnb.com/rooms/24470621,1,Arlington
39177909,10.0,House,1.0,"LONG TERM private room, near UTA/Cowboys Stadium",1,2,37.2989,https://a0.muscache.com/im/pictures/3e5b9a84-17e3-4d21-87e9-068f8725fd98.jpg?aki_policy=x_large,5,-97.10856,32.68613,149,Private room,https://www.airbnb.com/rooms/39177909,1,Arlington
