airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,longitude,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
16482069,9.3,296,1.0,Private Entry * Bed and Bath Across UT Dallas,1,1,https://a0.muscache.com/im/pictures/9db777d1-9fd3-4a6b-8321-dbe2bc3dbac9.jpg?aki_policy=x_large,128,-96.749,32.975,48.2544,Guest suite,Entire home/apt,https://www.airbnb.com/rooms/16482069,1,Richardson
20698785,9.2,82,1.0,"Oriental-style SofaBed,WiFi,near UTD,Hway,DART,Bus",1,1,https://a0.muscache.com/im/pictures/596a5fcc-c3a7-4b09-8e9a-07e77ebe2635.jpg?aki_policy=x_large,73,-96.69525,32.96299,26.3262,House,Shared room,https://www.airbnb.com/rooms/20698785,1,Richardson
42113871,8.0,206,1.0,Clean Room with Green Key in the Dallas Townhouse,1,2,https://a0.muscache.com/im/pictures/c1ab4912-c4ec-445d-81d3-e800ddd7ec5e.jpg?aki_policy=x_large,5,-96.73756,32.92344,30.2716,Townhouse,Private room,https://www.airbnb.com/rooms/42113871,1,Richardson
15755977,9.8,126,1.0,2nd Bedroom with shared bath,1,2,https://a0.muscache.com/im/pictures/7984d167-20ec-49b3-8825-9ee4bde673dd.jpg?aki_policy=x_large,111,-96.76607,32.95698,45.0,House,Private room,https://www.airbnb.com/rooms/15755977,1,Richardson
29928886,10.0,230,2.0,Beautiful 2bd/2ba duplex- Richardson! NEW!,2,7,https://a0.muscache.com/im/pictures/1a86d1e6-073e-4b12-91f7-e98ac5c7cf7a.jpg?aki_policy=x_large,3,-96.7171,32.95559,114.52,House,Entire home/apt,https://www.airbnb.com/rooms/29928886,1,Richardson
26779587,9.9,285,1.0,Serene Mid-Century Refuge in North Dallas,1,2,https://a0.muscache.com/im/pictures/miso/Hosting-26779587/original/7023ef8e-3ffa-4b8c-9353-9b5521fafff2.jpeg?aki_policy=x_large,20,-96.74827,32.94977,53.547,Guest suite,Entire home/apt,https://www.airbnb.com/rooms/26779587,1,Richardson
42647695,10.0,7,1.5,Your cozy & comfy home in upscale house by UTD (C),1,1,https://a0.muscache.com/im/pictures/db3ac64f-2eb1-491b-b7b5-0a9610689876.jpg?aki_policy=x_large,2,-96.74114,32.98676,43.0,House,Private room,https://www.airbnb.com/rooms/42647695,1,Richardson
43895002,10.0,118,2.0,Two Bedroom Luxury Apartment,2,4,https://a0.muscache.com/im/pictures/24752b88-a6b0-4f2d-9470-3adc7a7d2e6e.jpg?aki_policy=x_large,1,-96.70675,32.99276,125.404,Apartment,Entire home/apt,https://www.airbnb.com/rooms/43895002,1,Richardson
25009459,9.7,149,2.0,Peaceful and Relaxing Getaway in Richardson With a Pool,3,11,"https://a0.muscache.com/4ea/air/v2/pictures/6980f240-aab4-4fd9-af98-a7fe7a10f970.jpg?t=r:w2500-h1500-sfit,e:fjpg-c90",112,-96.71944,32.94791,221.529,House,Entire home/apt,https://www.airbnb.com/rooms/25009459,1,Richardson
1002347266,8.0,353,3.5,Well Maintained Large Home 4Bed/3.5Bath Heated Pool & Jacuzzi-1 Mi from 635 & 75,4,9,https://media.vrbo.com/lodging/28000000/27200000/27197400/27197312/9414c131.c10.jpg,28,-96.72983548,32.94210685,345.082,house,Entire home/apt,https://www.airbnb.com/rooms/1002347266,1,Richardson
36262586,9.5,276,1.0,Contactless Bed+Work Station+Bath+Garage (avail.),1,1,https://a0.muscache.com/im/pictures/73c208c1-d1fd-4eb7-b410-d1c374828c4d.jpg?aki_policy=x_large,16,-96.69825,32.97318,35.0869,House,Private room,https://www.airbnb.com/rooms/36262586,1,Richardson
30912374,9.8,222,2.0,"Super clean, Relax, Comfortable,Cozy Richardson.",3,8,https://a0.muscache.com/im/pictures/6fe4b4ec-cb89-4372-bb82-9a99fdf27dca.jpg?aki_policy=x_large,62,-96.7195,32.9536,145.677,House,Entire home/apt,https://www.airbnb.com/rooms/30912374,1,Richardson
22703685,9.7,129,1.0,(#2) Queen Bed in Beautiful Wood Floor Home,1,1,https://a0.muscache.com/im/pictures/96aadc8a-66e0-43ef-96e1-a4a0b5ad4e0d.jpg?aki_policy=x_large,30,-96.74343,32.95109,37.6974,House,Private room,https://www.airbnb.com/rooms/22703685,1,Richardson
43739893,9.6,121,3.5,"Perfect Family Getaway in Richardson, Texas",5,11,https://a0.muscache.com/im/pictures/dc485b93-ec7d-4c26-a22d-8fe599dccd24.jpg?aki_policy=x_large,9,-96.73344,32.94196,398.758,House,Entire home/apt,https://www.airbnb.com/rooms/43739893,1,Richardson
40631810,9.7,283,3.0,Cozy home in the heart of Richardson,4,9,https://a0.muscache.com/im/pictures/4bb6ab99-0be9-414a-8676-c41b0ca29f29.jpg?aki_policy=x_large,14,-96.75146,32.94828,161.388,House,Entire home/apt,https://www.airbnb.com/rooms/40631810,1,Richardson
8919779,9.8,148,1.0,"N Dallas, S Plano in Richardson",1,2,https://a0.muscache.com/im/pictures/460cc87a-5cd4-4948-af1a-c25e6a53b16a.jpg?aki_policy=x_large,40,-96.62115,32.99102,51.6579,House,Private room,https://www.airbnb.com/rooms/8919779,1,Richardson
42590573,9.8,94,1.0,Luxury King Suite | Deep Cleaned | Free parking,1,4,https://a0.muscache.com/im/pictures/d00eab8b-60b6-4688-90e7-874dddd3dc5a.jpg?aki_policy=x_large,21,-96.71665,32.97264,89.1487,Apartment,Entire home/apt,https://www.airbnb.com/rooms/42590573,1,Richardson
17812278,10.0,111,1.0,Cozy! Perfect for traveling med. professionals!,1,2,https://a0.muscache.com/im/pictures/cdcd4130-5bfb-4c58-8698-d0eb02002e7a.jpg?aki_policy=x_large,4,-96.74971,32.94222,26.6574,Townhouse,Private room,https://www.airbnb.com/rooms/17812278,1,Richardson
22434331,9.8,29,2.0,Centrally Located Richardson Home,3,5,https://a0.muscache.com/im/pictures/82cbb261-7a00-4922-a21a-9624218ba1a4.jpg?aki_policy=x_large,32,-96.74843,32.94916,124.241,House,Entire home/apt,https://www.airbnb.com/rooms/22434331,1,Richardson
35782033,8.0,56,1.5,"Cute! N. Dallas, Richardson/Garland, Welcome home!",1,1,https://a0.muscache.com/im/pictures/63ecb6e4-228a-4c27-ab76-3a85c654d24c.jpg?aki_policy=x_large,1,-96.68695,32.93543,54.7436,House,Private room,https://www.airbnb.com/rooms/35782033,1,Richardson
42665112,10.0,116,1.0,Tonight sleep in this peaceful oasis,1,4,https://a0.muscache.com/im/pictures/5fa6c3d1-bb5f-4f9c-a16f-6ac2406932e1.jpg?aki_policy=x_large,4,-96.68824,32.96582,93.7027,Apartment,Entire home/apt,https://www.airbnb.com/rooms/42665112,1,Richardson
40357781,9.7,330,1.0,Home away from home,1,2,https://a0.muscache.com/im/pictures/a75559e0-9be6-41e1-99cf-6f62548bebae.jpg?aki_policy=x_large,30,-96.69266,32.95732,31.9018,House,Private room,https://www.airbnb.com/rooms/40357781,1,Richardson
36530189,8.9,128,1.5,Private Entry Duplex Across from UT Dallas,1,4,https://a0.muscache.com/im/pictures/8b3dfbfc-0a72-4185-9625-3966641b9ae2.jpg?aki_policy=x_large,27,-96.74805,32.97232,52.1685,Apartment,Entire home/apt,https://www.airbnb.com/rooms/36530189,1,Richardson
10710105,9.8,120,1.0,Business Home away from Home,1,2,https://a0.muscache.com/im/pictures/fa160922-d1b0-43c0-9bae-f96c751c3b24.jpg?aki_policy=x_large,74,-96.74878,32.95079,51.4578,House,Private room,https://www.airbnb.com/rooms/10710105,1,Richardson
37873737,9.9,298,1.0,High Five Master Suite,1,2,https://a0.muscache.com/im/pictures/828a4665-b441-4e66-99fa-451a60717d47.jpg?aki_policy=x_large,45,-96.72759,32.92639,65.4847,Guest suite,Entire home/apt,https://www.airbnb.com/rooms/37873737,1,Richardson
20954772,10.0,124,1.0,Home away from home in Richardson guest room 2,1,2,https://a0.muscache.com/im/pictures/6ced374e-2de1-43cf-a10f-5717fe3d87e6.jpg?aki_policy=x_large,17,-96.69573,32.94723,39.0519,House,Private room,https://www.airbnb.com/rooms/20954772,1,Richardson
22943680,9.8,117,1.0,(#6) Queen Bed w/ Shared Bath in Guest Suite,1,2,https://a0.muscache.com/im/pictures/0fadcbeb-3b0e-4c96-95d1-2fb2b7504b8e.jpg?aki_policy=x_large,11,-96.74376,32.95108,50.069,House,Private room,https://www.airbnb.com/rooms/22943680,1,Richardson
22927445,8.0,203,1.0,(#5) Queen w/ shared bath in Guest Suite Upstairs,1,2,https://a0.muscache.com/im/pictures/a7535e98-449c-4b8c-8596-322ce9875790.jpg?aki_policy=x_large,4,-96.74288,32.94935,51.9889,House,Private room,https://www.airbnb.com/rooms/22927445,1,Richardson
23811690,9.8,88,1.0,BEST DEAL!!! Majestic Suite *.* and Daily Drinks!!,1,2,https://a0.muscache.com/im/pictures/2452ae31-3372-43e0-ac40-27280c2546d3.jpg?aki_policy=x_large,64,-96.64831,32.99269,43.7701,House,Private room,https://www.airbnb.com/rooms/23811690,1,Richardson
32671357,9.5,39,1.0,Richardson Cozy Pad - 10 min drive Downtown Dallas,1,3,https://a0.muscache.com/im/pictures/bfe62566-7912-481f-b8fc-90123197af58.jpg?aki_policy=x_large,56,-96.72356,32.93306,67.25,Apartment,Entire home/apt,https://www.airbnb.com/rooms/32671357,1,Richardson
38102339,8.6,309,1.0,! Cozy Private Bedroom in N. Dallas.,1,2,https://a0.muscache.com/im/pictures/8a296b58-5ad9-4d01-949b-76d99b6f461d.jpg?aki_policy=x_large,28,-96.74776,32.94115,36.2398,Condominium,Private room,https://www.airbnb.com/rooms/38102339,1,Richardson
45126409,,92,1.0,2 private rooms & bathroom in shared home w/ host,2,4,https://a0.muscache.com/im/pictures/ad2621a9-056f-4960-8fd3-d5783fc4ba51.jpg?aki_policy=x_large,0,-96.68691,32.93407,270.0,House,Private room,https://www.airbnb.com/rooms/45126409,1,Richardson
41775327,,144,1.0,BEST DEAL Private bedroom Totally Renewed!,1,2,https://a0.muscache.com/im/pictures/c2008ffe-9090-42da-a0e3-fd623b3a24c4.jpg?aki_policy=x_large,0,-96.6175,32.98844,40.1277,House,Private room,https://www.airbnb.com/rooms/41775327,1,Richardson
25768222,9.3,176,1.0,"Master bedroom, Private bath, Easy Dallas access!",1,2,https://a0.muscache.com/im/pictures/3a33cd16-f5cb-494f-8eb4-edd37aade080.jpg?aki_policy=x_large,27,-96.74053,32.94455,43.8771,House,Private room,https://www.airbnb.com/rooms/25768222,1,Richardson
7229398,9.3,312,1.0,"Room Across UT Dallas,Texas (Special Discounts)",1,1,https://a0.muscache.com/im/pictures/88354559-ddcb-46fe-b718-dfe14e3dae16.jpg?aki_policy=x_large,87,-96.748,32.975,40.1184,Bungalow,Private room,https://www.airbnb.com/rooms/7229398,1,Richardson
21629088,9.4,138,1.0,(#4) Queen & 1 Twin Bed Private Bath 2 rooms,2,3,https://a0.muscache.com/im/pictures/b15e06c6-1643-4843-94ac-c7181438753a.jpg?aki_policy=x_large,27,-96.74317,32.9495,46.75,House,Private room,https://www.airbnb.com/rooms/21629088,1,Richardson
41450796,10.0,59,2.0,Charming 4 bedrooms Centrally located! Beautiful!,4,8,https://a0.muscache.com/im/pictures/4fa61007-879c-4f74-89a8-77498f2d7c81.jpg?aki_policy=x_large,1,-96.73072,32.93091,127.3,House,Entire home/apt,https://www.airbnb.com/rooms/41450796,1,Richardson
38586182,10.0,162,1.0,Brand New Executive & Modern Suite as 5 star Hotel,1,2,https://a0.muscache.com/im/pictures/66562fb1-fa03-4424-90ba-91526400d8ef.jpg?aki_policy=x_large,11,-96.64236,33.00599,39.0,House,Private room,https://www.airbnb.com/rooms/38586182,1,Richardson
25238010,9.5,119,1.0,"MinimalLoft,WiFi,9minsFromUTDallas,Hway75,DART,Bus",1,1,https://a0.muscache.com/im/pictures/4e461fdd-bfd9-497d-97e0-f099c715788c.jpg?aki_policy=x_large,33,-96.69416,32.96271,33.3256,House,Shared room,https://www.airbnb.com/rooms/25238010,1,Richardson
15166604,9.7,161,1.0,Quaint private room in Richardson,1,2,https://a0.muscache.com/im/pictures/40c89edf-7d3a-4233-98f4-3e2e0be61c65.jpg?aki_policy=x_large,89,-96.73837,32.95422,43.25,House,Private room,https://www.airbnb.com/rooms/15166604,1,Richardson
35422213,9.8,245,2.0,Richadson home sweet home,3,6,https://a0.muscache.com/im/pictures/46e10165-a292-44d0-9a8c-9284fe22da0c.jpg?aki_policy=x_large,19,-96.75167,32.96948,338.776,House,Entire home/apt,https://www.airbnb.com/rooms/35422213,1,Richardson
43510547,9.9,166,2.0,"A Rare Find by CityLine in Richardson, TX",3,8,https://a0.muscache.com/im/pictures/1539d142-91ae-4d8e-82a3-540a7996344f.jpg?aki_policy=x_large,29,-96.69935,32.98147,196.781,House,Entire home/apt,https://www.airbnb.com/rooms/43510547,1,Richardson
16688199,10.0,138,1.0,Best for business and students,4,1,https://a0.muscache.com/im/pictures/ef1ef05d-a0b9-415e-837a-0eb8f3993f32.jpg?aki_policy=x_large,1,-96.69644,32.97635,50.0,House,Private room,https://www.airbnb.com/rooms/16688199,1,Richardson
37912001,9.8,295,1.0,High Five Guest Suite,1,2,https://a0.muscache.com/im/pictures/c1d27b44-fc4a-4077-b88b-d58aab6ac90d.jpg?aki_policy=x_large,35,-96.72681,32.92635,58.455,Guest suite,Entire home/apt,https://www.airbnb.com/rooms/37912001,1,Richardson
39008830,9.6,348,2.0,"Work, Play or Game Day. Comfortable 2 Bed 2 Bath",2,6,https://a0.muscache.com/im/pictures/9d0cab8f-ad3c-409c-9a38-f1e2a648612e.jpg?aki_policy=x_large,64,-96.71947,32.96763,107.385,Apartment,Entire home/apt,https://www.airbnb.com/rooms/39008830,1,Richardson
44377685,9.6,100,1.0,"Beautiful, cozy private room across from park.",1,2,https://a0.muscache.com/im/pictures/a85ff5b5-e9d5-4030-ab23-b4ffbedb6356.jpg?aki_policy=x_large,22,-96.76532,32.94823,43.8596,House,Private room,https://www.airbnb.com/rooms/44377685,1,Richardson
19162047,10.0,4,1.0,~~~~N.Dallas Richardson Private bedroom & bath.,1,2,https://a0.muscache.com/im/pictures/2063e154-1c47-4635-9a97-56e861a5c92a.jpg?aki_policy=x_large,16,-96.72321,32.93128,41.3333,House,Private room,https://www.airbnb.com/rooms/19162047,1,Richardson
40991149,10.0,210,1.0,"Luxury King Bed MASTER SUITE with own ""OFFICE""",1,3,https://a0.muscache.com/im/pictures/db475096-5d9e-4dd3-9da6-76b7053f75ce.jpg?aki_policy=x_large,5,-96.61765,32.98929,48.803,House,Private room,https://www.airbnb.com/rooms/40991149,1,Richardson
43319425,,31,1.0,Northside Apartment near UTD,1,1,https://a0.muscache.com/im/pictures/9e34b3b7-237a-460e-aea8-958fb3797c45.jpg?aki_policy=x_large,0,-96.75114,32.9943,39.0,Apartment,Private room,https://www.airbnb.com/rooms/43319425,1,Richardson
42876973,,92,1.0,"Simple elegance, stylish relaxed private comfort",1,4,https://a0.muscache.com/im/pictures/0fa525a2-cd34-44bb-9f19-b26d468324be.jpg?aki_policy=x_large,0,-96.68697,32.96552,77.6466,Guest suite,Entire home/apt,https://www.airbnb.com/rooms/42876973,1,Richardson
21012244,9.7,147,1.5,Comfortable private room (COFFEE and TEA DAILY!!),1,2,https://a0.muscache.com/im/pictures/5b31bbf1-bc32-4b21-8903-8dff2323b624.jpg?aki_policy=x_large,92,-96.64758,32.99132,45.0,House,Private room,https://www.airbnb.com/rooms/21012244,1,Richardson
9014114,9.3,123,2.0,Lovely Home in Quiet Neighborhood,3,6,https://a0.muscache.com/im/pictures/57719137-5e22-4fde-b26c-8570bb818818.jpg?aki_policy=x_large,12,-96.72473,32.97743,250.0,House,Entire home/apt,https://www.airbnb.com/rooms/9014114,1,Richardson
19622255,8.0,31,1.0,Best For Students and Business,1,1,https://a0.muscache.com/im/pictures/7b5b49fe-117c-473c-9d38-96bbf321eab1.jpg?aki_policy=x_large,4,-96.69753,32.975,50.0,House,Private room,https://www.airbnb.com/rooms/19622255,1,Richardson
38101967,9.2,75,1.0,*Master Bedroom - private bathroom (long term ok),1,2,https://a0.muscache.com/im/pictures/29672941-f23c-421c-aca0-1bf9415ebd4f.jpg?aki_policy=x_large,22,-96.7466,32.94318,38.2459,Condominium,Private room,https://www.airbnb.com/rooms/38101967,1,Richardson
6871661,9.9,118,1.0,Comfort of your own Home in North Dallas,1,2,https://a0.muscache.com/im/pictures/8ff25bb7-4518-4e42-a1ca-46e8200a34b0.jpg?aki_policy=x_large,69,-96.74832,32.95102,54.7342,House,Private room,https://www.airbnb.com/rooms/6871661,1,Richardson
39414385,,25,1.0,Beautiful Furnished APT in Richardson,1,3,https://a0.muscache.com/im/pictures/264604d9-309b-4b59-86fd-4fd883ddc479.jpg?aki_policy=x_large,0,-96.71575,32.97353,137.5,Apartment,Entire home/apt,https://www.airbnb.com/rooms/39414385,1,Richardson
38321696,9.7,201,2.0,Modern Home in the Heart of Richardson,3,7,https://a0.muscache.com/im/pictures/miso/Hosting-38321696/original/319f9777-7573-4a04-b340-9e64d6cc01e7.jpeg?aki_policy=x_large,26,-96.73622,32.97441,170.075,House,Entire home/apt,https://www.airbnb.com/rooms/38321696,1,Richardson
25831002,10.0,242,2.0,Quiet and cozy suite,2,4,https://a0.muscache.com/im/pictures/1cf4a946-64d1-4b27-9c91-5c5a95c0b376.jpg?aki_policy=x_large,1,-96.68285,32.97908,195.833,House,Private room,https://www.airbnb.com/rooms/25831002,1,Richardson
28511928,8.5,208,1.0,King Bed Suite: A Perfect 5-Star Long Term Stay C,1,4,https://a0.muscache.com/im/pictures/c5dbdb9a-5145-42e2-b5c3-bc8d9ea9b441.jpg?aki_policy=x_large,41,-96.72034,32.96704,95.366,Apartment,Entire home/apt,https://www.airbnb.com/rooms/28511928,1,Richardson
42916041,9.4,181,1.0,A little gem for a long stay,1,1,https://a0.muscache.com/im/pictures/5dca8f65-7a23-4bd5-a4bd-59145299c660.jpg?aki_policy=x_large,10,-96.68756,32.96606,35.1882,House,Private room,https://www.airbnb.com/rooms/42916041,1,Richardson
45496405,,27,1.0,One price All nice!!,1,2,https://a0.muscache.com/im/pictures/dc9e9b54-bd40-4a4b-9efa-ecb244a986e8.jpg?aki_policy=x_large,0,-96.70661,32.98067,34.1667,Apartment,Private room,https://www.airbnb.com/rooms/45496405,1,Richardson
40820736,10.0,103,1.5,Comfort & value stay in upscale home by UTD (#4),1,2,https://a0.muscache.com/im/pictures/ea571ed6-5951-46e6-8918-a33414c62695.jpg?aki_policy=x_large,5,-96.75896,32.98238,40.255,House,Private room,https://www.airbnb.com/rooms/40820736,1,Richardson
26159225,9.2,321,3.5,Well Kept Home 4Bed/3.5Bath Heated Pool & Jacuzzi,4,8,https://a0.muscache.com/im/pictures/miso/Hosting-26159225/original/5beb2d78-b355-428f-a034-b6609260febf.jpeg?aki_policy=x_large,43,-96.73427,32.93989,360.245,House,Entire home/apt,https://www.airbnb.com/rooms/26159225,1,Richardson
22683654,9.9,169,1.0,1st Private Bedroom with shared bath,1,2,https://a0.muscache.com/im/pictures/e03a61c0-d1fd-425d-86df-1765db332dbc.jpg?aki_policy=x_large,110,-96.76602,32.95673,44.2389,House,Private room,https://www.airbnb.com/rooms/22683654,1,Richardson
16409253,9.2,180,1.0,Private Bath* Master Room Across UT Dallas,1,2,https://a0.muscache.com/im/pictures/73f7c44b-75a2-46af-bf47-42bac5284ce1.jpg?aki_policy=x_large,48,-96.749,32.975,46.3483,Bungalow,Private room,https://www.airbnb.com/rooms/16409253,1,Richardson
20635962,9.9,141,1.0,Home away from home in Richardson guest room 1,1,2,https://a0.muscache.com/im/pictures/74e17da0-4b70-4e7d-baf0-8a3a9f9bf152.jpg?aki_policy=x_large,123,-96.69532,32.94707,40.1653,House,Private room,https://www.airbnb.com/rooms/20635962,1,Richardson
45126659,8.0,92,1.0,2 Private Rooms in Shared Home Oasis Getaway,2,4,https://a0.muscache.com/im/pictures/bd739179-f271-469d-bf53-cca54d599ec9.jpg?aki_policy=x_large,2,-96.68666,32.93561,261.818,House,Private room,https://www.airbnb.com/rooms/45126659,1,Richardson
22192345,8.1,366,4.0,"Richardson Home w/Golf Course Views, Pool, Hot Tub",5,15,https://a0.muscache.com/im/pictures/a9d014dc-ec8b-4640-bfe9-b9d98e7614ed.jpg?aki_policy=x_large,63,-96.7343,32.98471,980.774,House,Entire home/apt,https://www.airbnb.com/rooms/22192345,1,Richardson
37529767,9.3,120,2.0,Gorgeous Brickhome Updated Modern! Central!,3,10,https://a0.muscache.com/im/pictures/553cc6da-91af-4705-85cd-5d6c269174fb.jpg?aki_policy=x_large,3,-96.7582,32.94933,246.048,House,Entire home/apt,https://www.airbnb.com/rooms/37529767,1,Richardson
45145931,,33,1.5,Spacious Master Suite with a pool!!!,1,2,https://a0.muscache.com/im/pictures/d12ad2a2-9b8e-4062-80bd-63c3ce12491a.jpg?aki_policy=x_large,0,-96.68636,32.93568,80.9091,House,Private room,https://www.airbnb.com/rooms/45145931,1,Richardson
1003333995,10.0,184,2.0,Tastefully decorated art filled home,3,6,https://odis.homeaway.com/odis/listing/3f7d8dea-7cec-4595-8e86-426e7fe3ba55.c10.jpg,1,-96.75236993,32.97099669,288.281,house,Entire home/apt,https://www.airbnb.com/rooms/1003333995,1,Richardson
34640353,9.9,295,3.0,Your own private oasis! Pet Friendly!,3,8,https://a0.muscache.com/im/pictures/5df93af8-0810-4d17-8ea1-a3e1e3bfc73d.jpg?aki_policy=x_large,33,-96.7216,32.92937,303.02,House,Entire home/apt,https://www.airbnb.com/rooms/34640353,1,Richardson
32474027,9.2,288,2.5,"Fabulous House, Pool & Great Location!",4,10,https://a0.muscache.com/im/pictures/4da8bf5d-3db0-442c-ab97-5ac616a58724.jpg?aki_policy=x_large,39,-96.73288,32.93255,339.877,House,Entire home/apt,https://www.airbnb.com/rooms/32474027,1,Richardson
18273725,9.8,166,1.0,Dallas private room zip 75243,0,1,https://a0.muscache.com/im/pictures/17a0baa8-0490-430a-910a-bae5e46f2013.jpg?aki_policy=x_large,12,-96.7576,32.94664,34.4571,House,Private room,https://www.airbnb.com/rooms/18273725,1,Richardson
40993375,9.4,236,3.5,16+ Guest HOUSE 6 Bedrooms | Phenomenal to Gather,6,16,https://a0.muscache.com/im/pictures/3d3585af-fafb-4a10-a0d9-bef0b3c0fe79.jpg?aki_policy=x_large,10,-96.61912,32.98986,291.431,House,Entire home/apt,https://www.airbnb.com/rooms/40993375,1,Richardson
20689035,9.4,146,1.0,"TV,miniFridge,Desk,9minsFromCurtis CudwellCenter",1,2,https://a0.muscache.com/im/pictures/104d568f-c454-4a87-bd86-613fb66786f7.jpg?aki_policy=x_large,68,-96.69424,32.96304,42.5577,House,Private room,https://www.airbnb.com/rooms/20689035,1,Richardson
21014782,9.6,212,1.0,Smart Home with Comfy-Stylish Guest Room & a Pool!,1,2,https://a0.muscache.com/im/pictures/6deb53c2-9b43-48e8-92d3-97c70acc1c90.jpg?aki_policy=x_large,113,-96.69689,32.93271,47.8,House,Private room,https://www.airbnb.com/rooms/21014782,1,Richardson
33254194,9.4,163,1.0,Treetop Hideaway,1,2,https://a0.muscache.com/im/pictures/18fbb065-5349-438f-9bbd-6033f8105577.jpg?aki_policy=x_large,25,-96.72533,32.94274,74.0753,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/33254194,1,Richardson
38440595,9.6,295,1.0,Convenient Location ~ Warm and Cozy Apartment,1,4,https://a0.muscache.com/im/pictures/5861c503-de01-4f4d-92e3-70fc41d499da.jpg?aki_policy=x_large,73,-96.71935,32.96609,86.8602,Apartment,Entire home/apt,https://www.airbnb.com/rooms/38440595,1,Richardson
19632914,10.0,205,1.0,~~~Private bedroom & bathroom. N.Dallas-Richardson,1,2,https://a0.muscache.com/im/pictures/4b49a639-f274-468b-b1b5-f77becf41241.jpg?aki_policy=x_large,16,-96.72217,32.93199,44.1056,House,Private room,https://www.airbnb.com/rooms/19632914,1,Richardson
33967219,10.0,74,1.0,"Large, bright, full set of privacy rooms",1,1,https://a0.muscache.com/im/pictures/2fa269b9-d87c-403c-8eb5-1b786ed1d0c4.jpg?aki_policy=x_large,1,-96.76373,32.98306,79.0,House,Private room,https://www.airbnb.com/rooms/33967219,1,Richardson
42436969,10.0,148,1.0,Entirely Your own-1 Bedroom-Patio-Yard,1,4,https://a0.muscache.com/im/pictures/4f102e51-9d28-4d56-be59-679a68608931.jpg?aki_policy=x_large,6,-96.68909,32.96415,68.3341,Guest suite,Entire home/apt,https://www.airbnb.com/rooms/42436969,1,Richardson
